Day,Time,Timestamp,Count 1204,Count 0412,Count 0221,Count 0212,Count 0222,,1204,round,0412,round,0221,round,0212,round,0222,round
2019-08-27,18:30,2019-08-27 18:30,0,0,0,0,0,,,,,,,,,,,
2019-08-27,19:00,2019-08-27 19:00,0,0,1,0,0,,,,,,,,,,,
2019-08-27,19:30,2019-08-27 19:30,0,0,0,0,0,,,,,,,,,,,
2019-08-27,20:00,2019-08-27 20:00,0,0,0,0,0,,,,,,,,,,,
2019-08-27,20:30,2019-08-27 20:30,0,0,0,0,0,,,,,,,,,,,
2019-08-27,21:00,2019-08-27 21:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,07:00,2019-08-28 07:00,1,0,1,0,0,,,,,,,,,,,
2019-08-28,07:30,2019-08-28 07:30,1,0,0,0,0,,,,,,,,,,,
2019-08-28,08:00,2019-08-28 08:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,08:30,2019-08-28 08:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,09:00,2019-08-28 09:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,09:30,2019-08-28 09:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,10:00,2019-08-28 10:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,10:30,2019-08-28 10:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,11:00,2019-08-28 11:00,2,0,0,0,0,,,,,,,,,,,
2019-08-28,11:30,2019-08-28 11:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,12:00,2019-08-28 12:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,12:30,2019-08-28 12:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,13:00,2019-08-28 13:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,13:30,2019-08-28 13:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,14:00,2019-08-28 14:00,2,0,0,0,0,,,,,,,,,,,
2019-08-28,14:30,2019-08-28 14:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,15:00,2019-08-28 15:00,1,0,1,0,1,,,,,,,,,,,
2019-08-28,15:30,2019-08-28 15:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,16:00,2019-08-28 16:00,0,0,2,1,1,,,,,,,,,,,
2019-08-28,16:30,2019-08-28 16:30,0,1,1,0,0,,,,,,,,,,,
2019-08-28,17:00,2019-08-28 17:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,17:30,2019-08-28 17:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,18:00,2019-08-28 18:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,18:30,2019-08-28 18:30,0,0,1,0,0,,,,,,,,,,,
2019-08-28,19:00,2019-08-28 19:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,19:30,2019-08-28 19:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,20:00,2019-08-28 20:00,0,0,0,0,0,,,,,,,,,,,
2019-08-28,20:30,2019-08-28 20:30,0,0,0,0,0,,,,,,,,,,,
2019-08-28,21:00,2019-08-28 21:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,07:00,2019-08-29 07:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,07:30,2019-08-29 07:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,08:00,2019-08-29 08:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,08:30,2019-08-29 08:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,09:00,2019-08-29 09:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,09:30,2019-08-29 09:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,10:00,2019-08-29 10:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,10:30,2019-08-29 10:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,11:00,2019-08-29 11:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,11:30,2019-08-29 11:30,1,0,0,0,0,,,,,,,,,,,
2019-08-29,12:00,2019-08-29 12:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,12:30,2019-08-29 12:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,13:00,2019-08-29 13:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,13:30,2019-08-29 13:30,0,0,1,0,0,,,,,,,,,,,
2019-08-29,14:00,2019-08-29 14:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,14:30,2019-08-29 14:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,15:00,2019-08-29 15:00,0,1,0,0,0,,,,,,,,,,,
2019-08-29,15:30,2019-08-29 15:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,16:00,2019-08-29 16:00,0,1,0,0,0,,,,,,,,,,,
2019-08-29,16:30,2019-08-29 16:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,17:00,2019-08-29 17:00,0,0,1,0,0,,,,,,,,,,,
2019-08-29,17:30,2019-08-29 17:30,0,0,1,0,0,,,,,,,,,,,
2019-08-29,18:00,2019-08-29 18:00,1,1,0,1,0,,,,,,,,,,,
2019-08-29,18:30,2019-08-29 18:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,19:00,2019-08-29 19:00,0,1,0,0,0,,,,,,,,,,,
2019-08-29,19:30,2019-08-29 19:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,20:00,2019-08-29 20:00,0,0,0,0,0,,,,,,,,,,,
2019-08-29,20:30,2019-08-29 20:30,0,0,0,0,0,,,,,,,,,,,
2019-08-29,21:00,2019-08-29 21:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,07:00,2019-08-30 07:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,07:30,2019-08-30 07:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,08:00,2019-08-30 08:00,1,0,1,0,0,,,,,,,,,,,
2019-08-30,08:30,2019-08-30 08:30,5,0,0,0,0,,,,,,,,,,,
2019-08-30,09:00,2019-08-30 09:00,1,0,0,1,0,,,,,,,,,,,
2019-08-30,09:30,2019-08-30 09:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,10:00,2019-08-30 10:00,1,0,0,0,0,,,,,,,,,,,
2019-08-30,10:30,2019-08-30 10:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,11:00,2019-08-30 11:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,11:30,2019-08-30 11:30,1,0,0,0,0,,,,,,,,,,,
2019-08-30,12:00,2019-08-30 12:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,12:30,2019-08-30 12:30,0,0,0,0,1,,,,,,,,,,,
2019-08-30,13:00,2019-08-30 13:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,13:30,2019-08-30 13:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,14:00,2019-08-30 14:00,0,0,0,0,1,,,,,,,,,,,
2019-08-30,14:30,2019-08-30 14:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,15:00,2019-08-30 15:00,1,1,0,0,0,,,,,,,,,,,
2019-08-30,15:30,2019-08-30 15:30,0,0,0,1,0,,,,,,,,,,,
2019-08-30,16:00,2019-08-30 16:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,16:30,2019-08-30 16:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,17:00,2019-08-30 17:00,0,0,0,0,1,,,,,,,,,,,
2019-08-30,17:30,2019-08-30 17:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,18:00,2019-08-30 18:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,18:30,2019-08-30 18:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,19:00,2019-08-30 19:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,19:30,2019-08-30 19:30,0,0,0,0,0,,,,,,,,,,,
2019-08-30,20:00,2019-08-30 20:00,0,0,0,0,0,,,,,,,,,,,
2019-08-30,20:30,2019-08-30 20:30,0,0,0,2,0,,,,,,,,,,,
2019-08-30,21:00,2019-08-30 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,07:00,2019-09-02 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,07:30,2019-09-02 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,08:00,2019-09-02 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,08:30,2019-09-02 08:30,2,0,0,0,0,,,,,,,,,,,
2019-09-02,09:00,2019-09-02 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,09:30,2019-09-02 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,10:00,2019-09-02 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,10:30,2019-09-02 10:30,1,0,0,0,0,,,,,,,,,,,
2019-09-02,11:00,2019-09-02 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,11:30,2019-09-02 11:30,1,0,0,1,0,,,,,,,,,,,
2019-09-02,12:00,2019-09-02 12:00,1,0,0,0,0,,,,,,,,,,,
2019-09-02,12:30,2019-09-02 12:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,13:00,2019-09-02 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,13:30,2019-09-02 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,14:00,2019-09-02 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,14:30,2019-09-02 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,15:00,2019-09-02 15:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,15:30,2019-09-02 15:30,0,1,0,0,0,,,,,,,,,,,
2019-09-02,16:00,2019-09-02 16:00,0,0,1,2,0,,,,,,,,,,,
2019-09-02,16:30,2019-09-02 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,17:00,2019-09-02 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,17:30,2019-09-02 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,18:00,2019-09-02 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,18:30,2019-09-02 18:30,0,0,1,0,0,,,,,,,,,,,
2019-09-02,19:00,2019-09-02 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,19:30,2019-09-02 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-02,20:00,2019-09-02 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-02,20:30,2019-09-02 20:30,0,0,0,1,0,,,,,,,,,,,
2019-09-02,21:00,2019-09-02 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,07:00,2019-09-03 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,07:30,2019-09-03 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,08:00,2019-09-03 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,08:30,2019-09-03 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-03,09:00,2019-09-03 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,09:30,2019-09-03 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,10:00,2019-09-03 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,10:30,2019-09-03 10:30,1,0,0,0,0,,,,,,,,,,,
2019-09-03,11:00,2019-09-03 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,11:30,2019-09-03 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,12:00,2019-09-03 12:00,0,1,0,0,0,,,,,,,,,,,
2019-09-03,12:30,2019-09-03 12:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,13:00,2019-09-03 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,13:30,2019-09-03 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,14:00,2019-09-03 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,14:30,2019-09-03 14:30,0,0,1,0,0,,,,,,,,,,,
2019-09-03,15:00,2019-09-03 15:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,15:30,2019-09-03 15:30,0,0,0,1,0,,,,,,,,,,,
2019-09-03,16:00,2019-09-03 16:00,0,0,0,1,2,,,,,,,,,,,
2019-09-03,16:30,2019-09-03 16:30,0,0,1,1,1,,,,,,,,,,,
2019-09-03,17:00,2019-09-03 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,17:30,2019-09-03 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,18:00,2019-09-03 18:00,0,0,1,0,0,,,,,,,,,,,
2019-09-03,18:30,2019-09-03 18:30,0,0,1,0,0,,,,,,,,,,,
2019-09-03,19:00,2019-09-03 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,19:30,2019-09-03 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,20:00,2019-09-03 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-03,20:30,2019-09-03 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-03,21:00,2019-09-03 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,07:00,2019-09-04 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,07:30,2019-09-04 07:30,1,0,0,0,0,,,,,,,,,,,
2019-09-04,08:00,2019-09-04 08:00,2,0,1,0,0,,,,,,,,,,,
2019-09-04,08:30,2019-09-04 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-04,09:00,2019-09-04 09:00,2,0,0,0,0,,,,,,,,,,,
2019-09-04,09:30,2019-09-04 09:30,1,0,0,0,0,,,,,,,,,,,
2019-09-04,10:00,2019-09-04 10:00,1,0,0,0,0,,,,,,,,,,,
2019-09-04,10:30,2019-09-04 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,11:00,2019-09-04 11:00,1,0,0,0,0,,,,,,,,,,,
2019-09-04,11:30,2019-09-04 11:30,0,0,0,2,0,,,,,,,,,,,
2019-09-04,12:00,2019-09-04 12:00,0,0,0,1,0,,,,,,,,,,,
2019-09-04,12:30,2019-09-04 12:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,13:00,2019-09-04 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,13:30,2019-09-04 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,14:00,2019-09-04 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,14:30,2019-09-04 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,15:00,2019-09-04 15:00,0,0,2,0,0,,,,,,,,,,,
2019-09-04,15:30,2019-09-04 15:30,0,0,0,1,0,,,,,,,,,,,
2019-09-04,16:00,2019-09-04 16:00,1,1,1,0,0,,,,,,,,,,,
2019-09-04,16:30,2019-09-04 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,17:00,2019-09-04 17:00,0,0,0,1,0,,,,,,,,,,,
2019-09-04,17:30,2019-09-04 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,18:00,2019-09-04 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,18:30,2019-09-04 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,19:00,2019-09-04 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,19:30,2019-09-04 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,20:00,2019-09-04 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-04,20:30,2019-09-04 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-04,21:00,2019-09-04 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,07:00,2019-09-05 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,07:30,2019-09-05 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-05,08:00,2019-09-05 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,08:30,2019-09-05 08:30,2,0,1,0,0,,,,,,,,,,,
2019-09-05,09:00,2019-09-05 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,09:30,2019-09-05 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-05,10:00,2019-09-05 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,10:30,2019-09-05 10:30,2,0,0,0,0,,,,,,,,,,,
2019-09-05,11:00,2019-09-05 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,11:30,2019-09-05 11:30,1,0,0,0,0,,,,,,,,,,,
2019-09-05,12:00,2019-09-05 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,12:30,2019-09-05 12:30,0,0,0,0,1,,,,,,,,,,,
2019-09-05,13:00,2019-09-05 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,13:30,2019-09-05 13:30,2,1,1,0,0,,,,,,,,,,,
2019-09-05,14:00,2019-09-05 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,14:30,2019-09-05 14:30,0,0,1,0,0,,,,,,,,,,,
2019-09-05,15:00,2019-09-05 15:00,0,1,1,0,1,,,,,,,,,,,
2019-09-05,15:30,2019-09-05 15:30,0,0,1,0,0,,,,,,,,,,,
2019-09-05,16:00,2019-09-05 16:00,0,1,0,0,2,,,,,,,,,,,
2019-09-05,16:30,2019-09-05 16:30,0,1,0,0,0,,,,,,,,,,,
2019-09-05,17:00,2019-09-05 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,17:30,2019-09-05 17:30,0,0,1,0,0,,,,,,,,,,,
2019-09-05,18:00,2019-09-05 18:00,0,0,1,0,0,,,,,,,,,,,
2019-09-05,18:30,2019-09-05 18:30,0,0,0,0,2,,,,,,,,,,,
2019-09-05,19:00,2019-09-05 19:00,0,0,0,0,1,,,,,,,,,,,
2019-09-05,19:30,2019-09-05 19:30,1,0,1,0,0,,,,,,,,,,,
2019-09-05,20:00,2019-09-05 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-05,20:30,2019-09-05 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-05,21:00,2019-09-05 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-06,07:00,2019-09-06 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-06,07:30,2019-09-06 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,08:00,2019-09-06 08:00,3,0,0,0,0,,,,,,,,,,,
2019-09-06,08:30,2019-09-06 08:30,3,0,0,0,0,,,,,,,,,,,
2019-09-06,09:00,2019-09-06 09:00,1,0,0,0,0,,,,,,,,,,,
2019-09-06,09:30,2019-09-06 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,10:00,2019-09-06 10:00,2,0,0,0,0,,,,,,,,,,,
2019-09-06,10:30,2019-09-06 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,11:00,2019-09-06 11:00,0,1,0,0,0,,,,,,,,,,,
2019-09-06,11:30,2019-09-06 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,12:00,2019-09-06 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-06,12:30,2019-09-06 12:30,1,0,0,0,0,,,,,,,,,,,
2019-09-06,13:00,2019-09-06 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-06,13:30,2019-09-06 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,14:00,2019-09-06 14:00,0,0,0,1,0,,,,,,,,,,,
2019-09-06,14:30,2019-09-06 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,15:00,2019-09-06 15:00,0,1,0,0,1,,,,,,,,,,,
2019-09-06,15:30,2019-09-06 15:30,0,1,0,0,2,,,,,,,,,,,
2019-09-06,16:00,2019-09-06 16:00,0,0,1,0,0,,,,,,,,,,,
2019-09-06,16:30,2019-09-06 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,17:00,2019-09-06 17:00,0,1,0,1,0,,,,,,,,,,,
2019-09-06,17:30,2019-09-06 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,18:00,2019-09-06 18:00,0,0,0,0,1,,,,,,,,,,,
2019-09-06,18:30,2019-09-06 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,19:00,2019-09-06 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-06,19:30,2019-09-06 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,20:00,2019-09-06 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-06,20:30,2019-09-06 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-06,21:00,2019-09-06 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,07:00,2019-09-09 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,07:30,2019-09-09 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,08:00,2019-09-09 08:00,2,0,0,0,0,,,,,,,,,,,
2019-09-09,08:30,2019-09-09 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-09,09:00,2019-09-09 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,09:30,2019-09-09 09:30,2,0,0,0,0,,,,,,,,,,,
2019-09-09,10:00,2019-09-09 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,10:30,2019-09-09 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,11:00,2019-09-09 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,11:30,2019-09-09 11:30,0,0,1,0,0,,,,,,,,,,,
2019-09-09,12:00,2019-09-09 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,12:30,2019-09-09 12:30,0,0,0,0,1,,,,,,,,,,,
2019-09-09,13:00,2019-09-09 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,13:30,2019-09-09 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,14:00,2019-09-09 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,14:30,2019-09-09 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,15:00,2019-09-09 15:00,1,0,0,0,0,,,,,,,,,,,
2019-09-09,15:30,2019-09-09 15:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,16:00,2019-09-09 16:00,0,3,2,0,0,,,,,,,,,,,
2019-09-09,16:30,2019-09-09 16:30,0,0,0,1,0,,,,,,,,,,,
2019-09-09,17:00,2019-09-09 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-09,17:30,2019-09-09 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,18:00,2019-09-09 18:00,0,1,0,0,0,,,,,,,,,,,
2019-09-09,18:30,2019-09-09 18:30,0,0,0,0,1,,,,,,,,,,,
2019-09-09,19:00,2019-09-09 19:00,0,0,0,0,1,,,,,,,,,,,
2019-09-09,19:30,2019-09-09 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,20:00,2019-09-09 20:00,0,0,0,0,1,,,,,,,,,,,
2019-09-09,20:30,2019-09-09 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-09,21:00,2019-09-09 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,07:00,2019-09-10 07:00,1,0,0,0,0,,,,,,,,,,,
2019-09-10,07:30,2019-09-10 07:30,1,0,0,0,0,,,,,,,,,,,
2019-09-10,08:00,2019-09-10 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,08:30,2019-09-10 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-10,09:00,2019-09-10 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,09:30,2019-09-10 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,10:00,2019-09-10 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,10:30,2019-09-10 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,11:00,2019-09-10 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,11:30,2019-09-10 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,12:00,2019-09-10 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,12:30,2019-09-10 12:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,13:00,2019-09-10 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,13:30,2019-09-10 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,14:00,2019-09-10 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,14:30,2019-09-10 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,15:00,2019-09-10 15:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,15:30,2019-09-10 15:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,16:00,2019-09-10 16:00,0,0,0,0,1,,,,,,,,,,,
2019-09-10,16:30,2019-09-10 16:30,0,1,3,0,0,,,,,,,,,,,
2019-09-10,17:00,2019-09-10 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,17:30,2019-09-10 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,18:00,2019-09-10 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,18:30,2019-09-10 18:30,0,1,0,2,0,,,,,,,,,,,
2019-09-10,19:00,2019-09-10 19:00,0,0,1,0,1,,,,,,,,,,,
2019-09-10,19:30,2019-09-10 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,20:00,2019-09-10 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-10,20:30,2019-09-10 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-10,21:00,2019-09-10 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-11,07:00,2019-09-11 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-11,07:30,2019-09-11 07:30,1,0,0,0,0,,,,,,,,,,,
2019-09-11,08:00,2019-09-11 08:00,1,0,0,0,0,,,,,,,,,,,
2019-09-11,08:30,2019-09-11 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-11,09:00,2019-09-11 09:00,2,0,0,0,0,,,,,,,,,,,
2019-09-11,09:30,2019-09-11 09:30,1,0,0,0,0,,,,,,,,,,,
2019-09-11,10:00,2019-09-11 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-11,10:30,2019-09-11 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,11:00,2019-09-11 11:00,1,0,0,0,0,,,,,,,,,,,
2019-09-11,11:30,2019-09-11 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,12:00,2019-09-11 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-11,12:30,2019-09-11 12:30,0,0,1,1,0,,,,,,,,,,,
2019-09-11,13:00,2019-09-11 13:00,0,0,0,1,0,,,,,,,,,,,
2019-09-11,13:30,2019-09-11 13:30,0,0,0,0,1,,,,,,,,,,,
2019-09-11,14:00,2019-09-11 14:00,0,1,0,1,0,,,,,,,,,,,
2019-09-11,14:30,2019-09-11 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,15:00,2019-09-11 15:00,0,2,1,0,0,,,,,,,,,,,
2019-09-11,15:30,2019-09-11 15:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,16:00,2019-09-11 16:00,1,0,0,0,0,,,,,,,,,,,
2019-09-11,16:30,2019-09-11 16:30,0,2,0,1,0,,,,,,,,,,,
2019-09-11,17:00,2019-09-11 17:00,0,1,0,0,0,,,,,,,,,,,
2019-09-11,17:30,2019-09-11 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,18:00,2019-09-11 18:00,0,1,1,0,0,,,,,,,,,,,
2019-09-11,18:30,2019-09-11 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,19:00,2019-09-11 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-11,19:30,2019-09-11 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-11,20:00,2019-09-11 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-11,20:30,2019-09-11 20:30,0,0,0,0,0,,,,,,,,,,,
