date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,weather_condition,temperature,humidity,wind_speed,pressure,count_1204,count_0412,count_1211
2019-03-17,12:00,2019-03-17 12:00,1,12,1,3,76,17,11,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,34,0.56,7,29.9,0,0,0
2019-03-17,13:00,2019-03-17 13:00,1,13,1,3,76,17,11,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.49,5,29.87,0,0,0
2019-03-17,14:00,2019-03-17 14:00,1,14,1,3,76,17,11,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.53,5,29.84,0,0,0
2019-03-17,15:00,2019-03-17 15:00,1,15,1,3,76,17,11,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.53,9,29.79,0,0,0
2019-03-17,16:00,2019-03-17 16:00,1,16,1,3,76,17,11,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.53,9,29.79,0,0,0
2019-03-17,17:00,2019-03-17 17:00,1,17,1,3,76,17,11,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,34,0.56,9,29.79,0,0,0
2019-03-17,18:00,2019-03-17 18:00,1,18,1,3,76,17,11,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,33,0.52,9,29.79,0,0,0
2019-03-17,19:00,2019-03-17 19:00,1,19,1,3,76,17,11,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,32,0.59,6,29.81,0,0,0
2019-03-17,20:00,2019-03-17 20:00,1,20,1,3,76,17,11,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,31,0.66,7,29.84,0,0,0
2019-03-18,07:00,2019-03-18 07:00,2,7,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,27,0.94,6,29.87,0,0,2
2019-03-18,12:00,2019-03-18 12:00,2,12,1,3,77,18,12,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.84,6,29.9,2,0,0
2019-03-18,09:00,2019-03-18 09:00,2,9,1,3,77,18,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.79,7,29.9,1,0,0
2019-03-18,08:00,2019-03-18 08:00,2,8,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.63,8,29.9,0,0,0
2019-03-18,10:00,2019-03-18 10:00,2,10,1,3,77,18,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.56,7,29.9,0,0,0
2019-03-18,11:00,2019-03-18 11:00,2,11,1,3,77,18,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,8,29.87,0,0,0
2019-03-18,13:00,2019-03-18 13:00,2,13,1,3,77,18,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,9,29.84,0,0,0
2019-03-18,14:00,2019-03-18 14:00,2,14,1,3,77,18,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,10,29.81,0,0,0
2019-03-18,15:00,2019-03-18 15:00,2,15,1,3,77,18,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,36,0.5,9,29.79,0,0,0
2019-03-18,16:00,2019-03-18 16:00,2,16,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,12,29.76,0,0,0
2019-03-18,17:00,2019-03-18 17:00,2,17,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.56,12,29.76,0,0,0
2019-03-18,18:00,2019-03-18 18:00,2,18,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,32,0.59,14,29.76,0,0,0
2019-03-18,19:00,2019-03-18 19:00,2,19,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.7,8,29.79,0,0,0
2019-03-18,20:00,2019-03-18 20:00,2,20,1,3,77,18,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.7,8,29.81,0,0,0
2019-03-19,08:00,2019-03-19 08:00,3,8,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.84,6,29.84,1,0,2
2019-03-19,12:00,2019-03-19 12:00,3,12,1,3,78,19,12,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.74,8,29.87,2,0,1
2019-03-19,07:00,2019-03-19 07:00,3,7,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,31,0.7,9,29.87,0,0,1
2019-03-19,09:00,2019-03-19 09:00,3,9,1,3,78,19,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.63,12,29.9,1,0,0
2019-03-19,11:00,2019-03-19 11:00,3,11,1,3,78,19,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.56,9,29.87,1,0,0
2019-03-19,13:00,2019-03-19 13:00,3,13,1,3,78,19,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,35,0.49,9,29.87,1,0,0
2019-03-19,10:00,2019-03-19 10:00,3,10,1,3,78,19,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.49,12,29.81,0,0,0
2019-03-19,14:00,2019-03-19 14:00,3,14,1,3,78,19,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,36,0.44,10,29.79,0,0,0
2019-03-19,15:00,2019-03-19 15:00,3,15,1,3,78,19,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,36,0.44,9,29.76,0,0,0
2019-03-19,16:00,2019-03-19 16:00,3,16,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.47,9,29.73,0,1,0
2019-03-19,17:00,2019-03-19 17:00,3,17,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.46,12,29.73,0,1,0
2019-03-19,18:00,2019-03-19 18:00,3,18,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.52,12,29.76,0,0,0
2019-03-19,19:00,2019-03-19 19:00,3,19,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,31,0.62,8,29.76,0,0,0
2019-03-19,20:00,2019-03-19 20:00,3,20,1,3,78,19,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.7,10,29.79,0,0,0
2019-03-20,08:00,2019-03-20 08:00,4,8,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,27,0.89,6,29.84,1,0,1
2019-03-20,07:00,2019-03-20 07:00,4,7,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.84,6,29.87,0,0,1
2019-03-20,09:00,2019-03-20 09:00,4,9,1,3,79,20,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,30,0.74,9,29.87,2,0,0
2019-03-20,10:00,2019-03-20 10:00,4,10,1,3,79,20,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,32,0.66,10,29.9,1,0,0
2019-03-20,12:00,2019-03-20 12:00,4,12,1,3,79,20,12,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,34,0.59,9,29.87,1,0,0
2019-03-20,13:00,2019-03-20 13:00,4,13,1,3,79,20,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,35,0.53,10,29.84,1,0,0
2019-03-20,11:00,2019-03-20 11:00,4,11,1,3,79,20,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,35,0.53,9,29.81,0,0,0
2019-03-20,14:00,2019-03-20 14:00,4,14,1,3,79,20,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,12,29.79,0,0,0
2019-03-20,15:00,2019-03-20 15:00,4,15,1,3,79,20,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.49,10,29.76,0,0,0
2019-03-20,16:00,2019-03-20 16:00,4,16,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.47,10,29.73,0,0,0
2019-03-20,17:00,2019-03-20 17:00,4,17,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.52,10,29.73,0,0,0
2019-03-20,18:00,2019-03-20 18:00,4,18,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,32,0.59,9,29.76,0,0,0
2019-03-20,19:00,2019-03-20 19:00,4,19,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,31,0.66,10,29.76,0,0,0
2019-03-20,20:00,2019-03-20 20:00,4,20,1,3,79,20,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,29,0.79,12,29.79,0,0,0
2019-03-21,09:00,2019-03-21 09:00,5,9,1,3,80,21,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,27,0.89,5,29.84,3,0,0
2019-03-21,08:00,2019-03-21 08:00,5,8,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.89,6,29.84,1,0,0
2019-03-21,10:00,2019-03-21 10:00,5,10,1,3,80,21,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,31,0.75,8,29.87,1,0,0
2019-03-21,11:00,2019-03-21 11:00,5,11,1,3,80,21,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.63,8,29.87,1,1,0
2019-03-21,12:00,2019-03-21 12:00,5,12,1,3,80,21,12,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.59,7,29.87,1,0,0
2019-03-21,07:00,2019-03-21 07:00,5,7,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,8,29.84,0,0,0
2019-03-21,13:00,2019-03-21 13:00,5,13,1,3,80,21,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,35,0.53,7,29.81,0,0,0
2019-03-21,14:00,2019-03-21 14:00,5,14,1,3,80,21,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,36,0.5,7,29.76,0,0,0
2019-03-21,15:00,2019-03-21 15:00,5,15,1,3,80,21,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,37,0.47,5,29.73,0,1,0
2019-03-21,16:00,2019-03-21 16:00,5,16,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Light Rain with Thunder,31,0.66,24,29.73,0,1,0
2019-03-21,17:00,2019-03-21 17:00,5,17,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,32,0.66,12,29.73,0,0,0
2019-03-21,18:00,2019-03-21 18:00,5,18,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,33,0.63,5,29.73,0,0,0
2019-03-21,19:00,2019-03-21 19:00,5,19,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,31,0.66,7,29.73,0,0,0
2019-03-21,20:00,2019-03-21 20:00,5,20,1,3,80,21,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,30,0.74,6,29.76,0,0,0
2019-03-22,07:00,2019-03-22 07:00,6,7,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,27,0.94,7,29.81,0,0,1
2019-03-22,13:00,2019-03-22 13:00,6,13,1,3,81,22,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.84,6,29.84,0,1,1
2019-03-22,09:00,2019-03-22 09:00,6,9,1,3,81,22,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.79,8,29.84,2,0,0
2019-03-22,08:00,2019-03-22 08:00,6,8,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.66,7,29.84,1,0,0
2019-03-22,14:00,2019-03-22 14:00,6,14,1,3,81,22,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.46,6,29.84,1,0,0
2019-03-22,10:00,2019-03-22 10:00,6,10,1,3,81,22,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.44,8,29.81,0,0,0
2019-03-22,11:00,2019-03-22 11:00,6,11,1,3,81,22,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,37,0.37,7,29.79,0,1,0
2019-03-22,12:00,2019-03-22 12:00,6,12,1,3,81,22,12,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,38,0.33,7,29.76,0,1,0
2019-03-22,15:00,2019-03-22 15:00,6,15,1,3,81,22,12,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,39,0.27,7,29.73,0,1,0
2019-03-22,16:00,2019-03-22 16:00,6,16,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,37,0.42,9,29.7,0,0,0
2019-03-22,17:00,2019-03-22 17:00,6,17,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,36,0.5,9,29.7,0,0,0
2019-03-22,18:00,2019-03-22 18:00,6,18,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.53,10,29.7,0,0,0
2019-03-22,19:00,2019-03-22 19:00,6,19,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.52,7,29.7,0,0,0
2019-03-22,20:00,2019-03-22 20:00,6,20,1,3,81,22,12,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,32,0.59,10,29.76,0,0,0
2019-03-23,07:00,2019-03-23 07:00,7,7,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,27,0.94,6,29.81,0,0,0
2019-03-23,08:00,2019-03-23 08:00,7,8,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fog,28,0.94,7,29.84,0,0,0
2019-03-23,09:00,2019-03-23 09:00,7,9,1,3,82,23,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,31,0.75,8,29.84,0,0,0
2019-03-23,10:00,2019-03-23 10:00,7,10,1,3,82,23,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,33,0.63,7,29.84,0,0,0
2019-03-23,11:00,2019-03-23 11:00,7,11,1,3,82,23,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,34,0.56,3,29.84,0,0,0
2019-03-23,12:00,2019-03-23 12:00,7,12,1,3,82,23,12,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.56,5,29.81,0,0,0
2019-03-23,13:00,2019-03-23 13:00,7,13,1,3,82,23,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,37,0.44,5,29.76,0,0,0
2019-03-23,14:00,2019-03-23 14:00,7,14,1,3,82,23,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,38,0.42,6,29.73,0,0,0
2019-03-23,15:00,2019-03-23 15:00,7,15,1,3,82,23,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,37,0.5,9,29.7,0,0,0
2019-03-23,16:00,2019-03-23 16:00,7,16,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,37,0.47,8,29.7,0,0,0
2019-03-23,17:00,2019-03-23 17:00,7,17,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,37,0.42,9,29.67,0,0,0
2019-03-23,18:00,2019-03-23 18:00,7,18,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,34,0.52,9,29.7,0,0,0
2019-03-23,19:00,2019-03-23 19:00,7,19,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,32,0.66,8,29.73,0,0,0
2019-03-23,20:00,2019-03-23 20:00,7,20,1,3,82,23,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,31,0.7,8,29.73,0,0,0
2019-03-24,07:00,2019-03-24 07:00,1,7,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,28,0.89,5,29.81,0,0,0
2019-03-24,08:00,2019-03-24 08:00,1,8,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Partly Cloudy,28,0.94,7,29.84,0,0,0
2019-03-24,09:00,2019-03-24 09:00,1,9,1,3,83,24,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Partly Cloudy,30,0.79,8,29.84,0,0,0
2019-03-24,10:00,2019-03-24 10:00,1,10,1,3,83,24,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Partly Cloudy,32,0.7,10,29.84,0,0,0
2019-03-24,11:00,2019-03-24 11:00,1,11,1,3,83,24,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Partly Cloudy,33,0.63,9,29.84,0,0,0
2019-03-24,12:00,2019-03-24 12:00,1,12,1,3,83,24,12,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.56,8,29.81,0,0,0
2019-03-24,13:00,2019-03-24 13:00,1,13,1,3,83,24,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,36,0.5,9,29.79,0,0,0
2019-03-24,14:00,2019-03-24 14:00,1,14,1,3,83,24,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,36,0.5,7,29.73,0,0,0
2019-03-24,15:00,2019-03-24 15:00,1,15,1,3,83,24,12,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,37,0.44,9,29.73,0,0,0
2019-03-24,16:00,2019-03-24 16:00,1,16,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,36,0.44,8,29.7,0,0,0
2019-03-24,17:00,2019-03-24 17:00,1,17,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,35,0.53,14,29.7,0,0,0
2019-03-24,18:00,2019-03-24 18:00,1,18,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,33,0.63,13,29.73,0,0,0
2019-03-24,19:00,2019-03-24 19:00,1,19,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,31,0.7,14,29.76,0,0,0
2019-03-24,20:00,2019-03-24 20:00,1,20,1,3,83,24,12,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,31,0.62,13,29.79,0,0,0
2019-03-25,08:00,2019-03-25 08:00,2,8,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,27,0.84,7,29.84,1,0,1
2019-03-25,07:00,2019-03-25 07:00,2,7,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,28,0.84,7,29.87,0,0,1
2019-03-25,09:00,2019-03-25 09:00,2,9,1,3,84,25,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,30,0.74,8,29.87,0,0,0
2019-03-25,10:00,2019-03-25 10:00,2,10,1,3,84,25,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,30,0.74,12,29.9,0,0,0
2019-03-25,11:00,2019-03-25 11:00,2,11,1,3,84,25,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,31,0.7,10,29.9,0,0,0
2019-03-25,12:00,2019-03-25 12:00,2,12,1,3,84,25,13,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Cloudy,30,0.7,15,29.9,0,0,0
2019-03-25,13:00,2019-03-25 13:00,2,13,1,3,84,25,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,29,0.74,14,29.87,0,0,0
2019-03-25,14:00,2019-03-25 14:00,2,14,1,3,84,25,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,30,0.7,10,29.84,0,1,0
2019-03-25,15:00,2019-03-25 15:00,2,15,1,3,84,25,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,31,0.66,9,29.81,0,1,0
2019-03-25,16:00,2019-03-25 16:00,2,16,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,31,0.66,9,29.81,0,0,0
2019-03-25,17:00,2019-03-25 17:00,2,17,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,30,0.7,12,29.81,0,0,0
2019-03-25,18:00,2019-03-25 18:00,2,18,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,29,0.74,12,29.84,0,0,0
2019-03-25,19:00,2019-03-25 19:00,2,19,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,28,0.79,10,29.84,0,0,0
2019-03-25,20:00,2019-03-25 20:00,2,20,1,3,84,25,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,28,0.79,9,29.87,0,0,0
2019-03-26,07:00,2019-03-26 07:00,3,7,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,26,0.94,6,29.87,0,0,1
2019-03-26,08:00,2019-03-26 08:00,3,8,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.84,7,29.9,0,0,1
2019-03-26,12:00,2019-03-26 12:00,3,12,1,3,85,26,13,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.74,3,29.93,2,0,0
2019-03-26,09:00,2019-03-26 09:00,3,9,1,3,85,26,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,32,0.66,3,29.93,1,0,0
2019-03-26,10:00,2019-03-26 10:00,3,10,1,3,85,26,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,33,0.55,6,29.9,1,1,0
2019-03-26,11:00,2019-03-26 11:00,3,11,1,3,85,26,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,33,0.59,6,29.9,0,0,0
2019-03-26,13:00,2019-03-26 13:00,3,13,1,3,85,26,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,34,0.52,8,29.84,0,1,0
2019-03-26,14:00,2019-03-26 14:00,3,14,1,3,85,26,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,36,0.47,8,29.81,0,0,0
2019-03-26,15:00,2019-03-26 15:00,3,15,1,3,85,26,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,36,0.44,8,29.81,0,1,0
2019-03-26,16:00,2019-03-26 16:00,3,16,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,36,0.39,8,29.79,0,0,0
2019-03-26,17:00,2019-03-26 17:00,3,17,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,35,0.49,6,29.79,0,1,0
2019-03-26,18:00,2019-03-26 18:00,3,18,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,32,0.62,12,29.81,0,0,0
2019-03-26,19:00,2019-03-26 19:00,3,19,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,31,0.66,8,29.84,0,0,0
2019-03-26,20:00,2019-03-26 20:00,3,20,1,3,85,26,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.7,8,29.84,0,0,0
2019-03-27,07:00,2019-03-27 07:00,4,7,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.89,0,29.9,1,0,0
2019-03-27,08:00,2019-03-27 08:00,4,8,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,30,0.79,3,29.93,1,0,0
2019-03-27,10:00,2019-03-27 10:00,4,10,1,3,86,27,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,31,0.7,5,29.96,1,0,0
2019-03-27,09:00,2019-03-27 09:00,4,9,1,3,86,27,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,32,0.66,6,29.96,0,0,0
2019-03-27,11:00,2019-03-27 11:00,4,11,1,3,86,27,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,34,0.56,6,29.93,0,0,0
2019-03-27,12:00,2019-03-27 12:00,4,12,1,3,86,27,13,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,34,0.56,6,29.9,0,0,0
2019-03-27,13:00,2019-03-27 13:00,4,13,1,3,86,27,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Mostly Cloudy,34,0.56,9,29.87,0,0,0
2019-03-27,14:00,2019-03-27 14:00,4,14,1,3,86,27,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,34,0.56,7,29.84,0,0,0
2019-03-27,15:00,2019-03-27 15:00,4,15,1,3,86,27,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,35,0.53,10,29.79,0,0,0
2019-03-27,16:00,2019-03-27 16:00,4,16,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,34,0.52,10,29.79,0,1,0
2019-03-27,17:00,2019-03-27 17:00,4,17,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,32,0.62,13,29.79,0,0,0
2019-03-27,18:00,2019-03-27 18:00,4,18,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,31,0.66,12,29.81,0,0,0
2019-03-27,19:00,2019-03-27 19:00,4,19,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,30,0.7,12,29.81,0,0,0
2019-03-27,20:00,2019-03-27 20:00,4,20,1,3,86,27,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,29,0.79,15,29.84,0,0,0
2019-03-28,07:00,2019-03-28 07:00,5,7,1,3,87,28,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.89,5,29.87,0,0,1
2019-03-28,15:00,2019-03-28 15:00,5,15,1,3,87,28,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,28,0.89,7,29.9,0,1,1
2019-03-28,08:00,2019-03-28 08:00,5,8,1,3,87,28,13,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,30,0.79,5,29.9,1,0,0
2019-03-28,09:00,2019-03-28 09:00,5,9,1,3,87,28,13,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,33,0.59,6,29.9,1,0,0
