academic_calendar,day_of_week,course_id,class_start_time,class_end_time,FLOORED_class_start_time,CEILED_class_end_time,enrolled_students_amount
2019/1 semester,6,2145361,8:00,9:00,8:00,9:00,2
2019/1 semester,6,2145361,9:00,12:00,9:00,12:00,2
2019/1 semester,3,2145363,8:00,9:00,8:00,9:00,25
2019/1 semester,3,2145363,9:00,12:00,9:00,12:00,25
2019/1 semester,3,2145421,13:30,16:30,13:00,17:00,2
2019/1 semester,2,2145451,13:00,17:00,13:00,17:00,27
2019/1 semester,4,2145460,9:00,12:00,9:00,12:00,3
2019/1 semester,6,2145471,9:00,12:00,9:00,12:00,28
2019/1 semester,6,2145471,11:00,12:00,11:00,12:00,28
2019/1 semester,6,2145481,13:30,16:30,13:00,17:00,5
2019/1 semester,3,2145490,16:00,17:00,16:00,17:00,2
2019/1 semester,6,2147102,9:00,12:00,9:00,12:00,36
2019/1 semester,4,2147103,9:30,12:30,9:00,13:00,47
2019/1 semester,2,2147204,9:00,12:00,9:00,12:00,17
2019/1 semester,5,2147206,13:00,16:00,13:00,16:00,16
2019/1 semester,4,2147211,8:00,9:30,8:00,10:00,16
2019/1 semester,4,2147211,13:00,14:30,13:00,15:00,16
2019/1 semester,2,2147212,13:00,16:00,13:00,16:00,16
2019/1 semester,2,2147336,17:00,20:00,17:00,20:00,30
2019/1 semester,2,2147336,17:00,20:00,17:00,20:00,30
2019/1 semester,2,2147336,17:00,20:00,17:00,20:00,34
2019/1 semester,2,2147336,17:00,20:00,17:00,20:00,34
2019/1 semester,4,2182201,13:00,16:00,13:00,16:00,43
2019/1 semester,2,2182202,9:00,12:00,9:00,12:00,64
2019/1 semester,2,2182210,10:30,12:00,10:00,12:00,34
2019/1 semester,4,2182210,10:30,12:00,10:00,12:00,34
2019/1 semester,6,2182211,9:00,11:00,9:00,11:00,65
2019/1 semester,2,2182212,13:00,16:00,13:00,16:00,24
2019/1 semester,3,2182212,9:00,12:00,9:00,12:00,22
2019/1 semester,3,2182212,13:00,16:00,13:00,16:00,17
2019/1 semester,6,2182310,13:00,16:00,13:00,16:00,42
2019/1 semester,6,2182312,13:00,16:00,13:00,16:00,39
2019/1 semester,4,2182370,9:00,12:00,9:00,12:00,60
2019/1 semester,4,2182371,13:00,16:00,13:00,16:00,72
2019/1 semester,3,2182580,13:00,16:00,13:00,16:00,14
2019/1 semester,3,2183101,10:00,12:00,10:00,12:00,118
2019/1 semester,5,2183101,9:00,12:00,9:00,12:00,118
2019/1 semester,2,2183211,13:00,15:00,13:00,15:00,40
2019/1 semester,6,2183211,13:00,15:00,13:00,15:00,40
2019/1 semester,2,2183211,14:30,16:30,14:00,17:00,32
2019/1 semester,4,2183211,14:30,16:30,14:00,17:00,32
2019/1 semester,3,2183212,9:00,12:00,9:00,12:00,64
2019/1 semester,6,2183221,13:00,16:00,13:00,16:00,48
2019/1 semester,6,2183221,13:00,16:00,13:00,16:00,32
2019/1 semester,4,2183222,9:00,12:00,9:00,12:00,42
2019/1 semester,2,2183261,8:00,9:00,8:00,9:00,8
2019/1 semester,2,2183261,9:00,12:00,9:00,12:00,8
2019/1 semester,2,2183261,8:00,9:00,8:00,9:00,10
2019/1 semester,2,2183261,9:00,12:00,9:00,12:00,10
2019/1 semester,2,2183261,8:00,9:00,8:00,9:00,11
2019/1 semester,2,2183261,9:00,12:00,9:00,12:00,11
2019/1 semester,2,2183261,8:00,9:00,8:00,9:00,11
2019/1 semester,2,2183261,9:00,12:00,9:00,12:00,11
2019/1 semester,3,2183271,16:00,20:00,16:00,20:00,12
2019/1 semester,4,2183271,16:00,20:00,16:00,20:00,10
2019/1 semester,5,2183271,16:00,20:00,16:00,20:00,10
2019/1 semester,6,2183271,8:00,12:00,8:00,12:00,8
2019/1 semester,6,2183271,16:00,20:00,16:00,20:00,8
2019/1 semester,2,2183272,13:00,16:00,13:00,16:00,7
2019/1 semester,2,2183272,13:00,16:00,13:00,16:00,7
2019/1 semester,3,2183272,13:00,16:00,13:00,16:00,6
2019/1 semester,4,2183281,9:00,12:00,9:00,12:00,48
2019/1 semester,4,2183322,13:00,16:00,13:00,16:00,2
2019/1 semester,6,2183331,9:00,12:00,9:00,12:00,36
2019/1 semester,6,2183352,9:00,12:00,9:00,12:00,26
2019/1 semester,2,2183381,13:00,16:00,13:00,16:00,33
2019/1 semester,5,2184201,9:00,12:00,9:00,12:00,55
2019/1 semester,3,2184301,9:00,12:00,9:00,12:00,72
2019/1 semester,4,2184302,13:00,16:00,13:00,16:00,40
2019/1 semester,3,2184402,9:00,12:00,9:00,12:00,16
2019/1 semester,2,2184403,9:00,12:00,9:00,12:00,1
2019/1 semester,2,2184403,9:00,12:00,9:00,12:00,29
2019/1 semester,2,2184403,9:00,12:00,9:00,12:00,1
2019/1 semester,2,2184403,9:00,12:00,9:00,12:00,29
2019/1 semester,4,2184405,9:00,12:00,9:00,12:00,50
2019/1 semester,4,2184407,13:00,16:00,13:00,16:00,10
2019/1 semester,2,2185302,9:00,10:30,9:00,11:00,23
2019/1 semester,4,2185302,9:00,10:30,9:00,11:00,23
2019/1 semester,3,2185320,13:00,14:30,13:00,15:00,0
2019/1 semester,5,2185320,13:00,14:30,13:00,15:00,0
2019/1 semester,4,2185373,13:00,16:00,13:00,16:00,13
2019/1 semester,3,2185379,9:00,12:00,9:00,12:00,26
2019/1 semester,3,2185479,9:00,12:00,9:00,12:00,40
2019/1 semester,4,2186532,13:00,16:00,13:00,16:00,5
2019/1 semester,5,2186565,18:00,21:00,18:00,21:00,3
2019/1 semester,3,2186566,18:00,21:00,18:00,21:00,3
2019/1 semester,2,2186567,18:00,21:00,18:00,21:00,3
2019/1 semester,6,2186608,13:00,16:00,13:00,16:00,2
2019/1 semester,4,2186638,9:00,12:00,9:00,12:00,2
2019/1 semester,3,2186652,18:00,21:00,18:00,21:00,2
2019/1 semester,6,2186662,18:00,21:00,18:00,21:00,2
2019/1 semester,2,2186664,13:00,16:00,13:00,16:00,2
2019/1 semester,5,2186667,18:00,21:00,18:00,21:00,2
2019/1 semester,4,2186670,18:00,21:00,18:00,21:00,4
2019/1 semester,5,2189101,13:00,16:00,13:00,16:00,65
2019/1 semester,6,2189101,13:00,16:00,13:00,16:00,60
2019/1 semester,6,2189201,13:00,16:00,13:00,16:00,1
2019/1 semester,3,2189202,13:00,16:00,13:00,16:00,44
2019/1 semester,2,2189341,13:00,16:00,13:00,16:00,40
2019/1 semester,3,2190101,9:00,12:00,9:00,12:00,42
2019/1 semester,5,2190101,9:00,12:00,9:00,12:00,44
2019/1 semester,3,2190101,13:00,16:00,13:00,16:00,53
2019/1 semester,5,2190102,9:00,11:00,9:00,11:00,66
2019/1 semester,5,2190151,9:00,12:00,9:00,12:00,28
2019/1 semester,3,2190151,9:00,12:00,9:00,12:00,29
2019/1 semester,4,2190151,9:00,12:00,9:00,12:00,25
2019/1 semester,6,2190152,13:00,16:00,13:00,16:00,32
2019/1 semester,6,2190152,13:00,16:00,13:00,16:00,33
2019/1 semester,4,2190200,9:00,12:00,9:00,12:00,67
2019/1 semester,6,2190213,13:00,16:00,13:00,16:00,60
2019/1 semester,2,2190443,13:00,16:00,13:00,16:00,23
2019/1 semester,2,2190443,13:00,16:00,13:00,16:00,23
2019/1 semester,2,2190443,13:00,16:00,13:00,16:00,1
2019/1 semester,2,2190443,13:00,16:00,13:00,16:00,1
2019/1 semester,6,2190472,9:00,12:00,9:00,12:00,61
2019/1 semester,5,2222001,9:00,12:00,9:00,12:00,23
2019/1 semester,5,2223021,9:00,10:00,9:00,10:00,27
2019/1 semester,5,2223021,10:00,12:00,10:00,12:00,27
2019/1 semester,5,2225101,13:00,14:30,13:00,15:00,19
2019/1 semester,5,2225101,14:30,15:00,14:00,15:00,19
2019/1 semester,5,2225101,13:00,14:30,13:00,15:00,8
2019/1 semester,5,2225101,14:30,15:00,14:00,15:00,8
2019/1 semester,5,2225101,15:00,16:00,15:00,16:00,19
2019/1 semester,5,2225101,15:00,16:00,15:00,16:00,8
2019/1 semester,5,2232007,13:00,16:00,13:00,16:00,8
2019/1 semester,4,2301107,8:00,9:30,8:00,10:00,137
2019/1 semester,4,2301107,8:00,9:30,8:00,10:00,140
2019/1 semester,2,2301107,8:00,9:30,8:00,10:00,150
2019/1 semester,2,2301107,9:30,11:00,9:00,11:00,133
2019/1 semester,2,2301107,9:30,11:00,9:00,11:00,136
2019/1 semester,2,2301107,9:30,11:00,9:00,11:00,143
2019/1 semester,6,2301107,9:30,11:00,9:00,11:00,143
2019/1 semester,2,2301107,8:00,9:00,8:00,9:00,56
2019/1 semester,2,2301107,14:30,16:00,14:00,16:00,54
2019/1 semester,3,2301107,16:00,17:00,16:00,17:00,32
2019/1 semester,2,2301107,8:00,9:00,8:00,9:00,32
2019/1 semester,2,2301107,8:00,9:00,8:00,9:00,56
2019/1 semester,2,2301107,8:00,9:00,8:00,9:00,37
2019/1 semester,6,2301107,8:00,9:30,8:00,10:00,137
2019/1 semester,6,2301107,8:00,9:30,8:00,10:00,140
2019/1 semester,4,2301107,8:00,9:30,8:00,10:00,150
2019/1 semester,4,2301107,9:30,11:00,9:00,11:00,133
2019/1 semester,6,2301107,9:30,11:00,9:00,11:00,136
2019/1 semester,3,2301107,8:00,9:00,8:00,9:00,56
2019/1 semester,5,2301107,8:00,9:00,8:00,9:00,56
2019/1 semester,4,2301107,14:30,16:00,14:00,16:00,54
2019/1 semester,4,2301107,8:00,9:00,8:00,9:00,32
2019/1 semester,4,2301107,8:00,9:00,8:00,9:00,56
2019/1 semester,5,2301107,8:00,9:00,8:00,9:00,56
2019/1 semester,4,2301107,8:00,9:00,8:00,9:00,37
2019/1 semester,6,2301107,8:00,9:00,8:00,9:00,37
2019/1 semester,2,2301207,8:00,9:30,8:00,10:00,138
2019/1 semester,2,2301207,8:00,9:30,8:00,10:00,129
2019/1 semester,2,2301207,8:00,9:30,8:00,10:00,52
2019/1 semester,4,2301207,8:00,9:30,8:00,10:00,138
2019/1 semester,4,2301207,8:00,9:30,8:00,10:00,129
2019/1 semester,4,2301207,8:00,9:30,8:00,10:00,52
2019/1 semester,2,2301215,8:00,9:30,8:00,10:00,99
2019/1 semester,6,2301215,10:00,11:30,10:00,12:00,32
2019/1 semester,2,2301215,13:00,14:30,13:00,15:00,32
2019/1 semester,4,2301215,8:00,9:30,8:00,10:00,99
2019/1 semester,3,2301216,13:00,14:30,13:00,15:00,32
2019/1 semester,4,2301216,13:00,14:30,13:00,15:00,32
2019/1 semester,3,2301312,11:00,12:30,11:00,13:00,136
2019/1 semester,5,2301312,13:00,14:30,13:00,15:00,42
2019/1 semester,3,2301312,13:00,14:30,13:00,15:00,42
2019/1 semester,5,2301312,11:00,12:30,11:00,13:00,136
2019/1 semester,2,2301481,16:00,17:30,16:00,18:00,24
2019/1 semester,5,2305151,13:00,15:00,13:00,15:00,55
2019/1 semester,5,2305151,15:00,16:00,15:00,16:00,55
2019/1 semester,5,2305151,13:00,15:00,13:00,15:00,53
2019/1 semester,5,2305151,15:00,16:00,15:00,16:00,53
2019/1 semester,5,2308451,9:00,12:00,9:00,12:00,29
2019/1 semester,5,2313213,9:00,12:00,9:00,12:00,81
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,5,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,5,5500111,13:00,16:00,13:00,16:00,34
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,37
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,29
2019/1 semester,5,5500111,13:00,16:00,13:00,16:00,29
2019/1 semester,5,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,5,5500111,13:00,16:00,13:00,16:00,33
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,31
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,34
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,34
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,36
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,35
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,31
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,31
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,27
2019/1 semester,2,5500111,13:00,16:00,13:00,16:00,32
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,33
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,30
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,23
2019/1 semester,3,5500111,13:00,16:00,13:00,16:00,30
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,29
2019/1 semester,4,5500111,13:00,16:00,13:00,16:00,30
2019/1 semester,4,5500193,9:00,12:00,9:00,12:00,44
2019/1 semester,5,5500193,9:00,12:00,9:00,12:00,36
2019/1 semester,2,5500208,13:00,15:00,13:00,15:00,34
2019/1 semester,2,5500208,15:00,16:00,15:00,16:00,34
2019/1 semester,2,5500208,13:00,15:00,13:00,15:00,35
2019/1 semester,2,5500208,15:00,16:00,15:00,16:00,35
2019/1 semester,2,5500208,13:00,15:00,13:00,15:00,34
2019/1 semester,2,5500208,15:00,16:00,15:00,16:00,34
2019/1 semester,2,5500208,13:00,15:00,13:00,15:00,34
2019/1 semester,2,5500208,15:00,16:00,15:00,16:00,34
2019/1 semester,4,5500208,13:00,15:00,13:00,15:00,35
2019/1 semester,4,5500208,15:00,16:00,15:00,16:00,35
2019/1 semester,4,5500208,13:00,15:00,13:00,15:00,24
2019/1 semester,4,5500208,15:00,16:00,15:00,16:00,24
2019/1 semester,4,5500208,13:00,15:00,13:00,15:00,35
2019/1 semester,4,5500208,15:00,16:00,15:00,16:00,35
2019/1 semester,4,5500208,13:00,15:00,13:00,15:00,26
2019/1 semester,4,5500208,15:00,16:00,15:00,16:00,26
2019/1 semester,6,5500208,9:00,11:00,9:00,11:00,28
2019/1 semester,6,5500208,11:00,12:00,11:00,12:00,28
2019/1 semester,6,5500208,9:00,11:00,9:00,11:00,29
2019/1 semester,6,5500208,11:00,12:00,11:00,12:00,29
2019/1 semester,6,5500208,9:00,11:00,9:00,11:00,25
2019/1 semester,6,5500208,11:00,12:00,11:00,12:00,25
2019/1 semester,4,5500223,9:00,12:00,9:00,12:00,33
2019/1 semester,2,5500223,9:00,12:00,9:00,12:00,35
2019/1 semester,5,5500223,9:00,12:00,9:00,12:00,32
2019/1 semester,5,5500223,9:00,12:00,9:00,12:00,33
2019/1 semester,5,5500223,9:00,12:00,9:00,12:00,34
2019/1 semester,2,5500223,9:00,12:00,9:00,12:00,35
2019/1 semester,4,5500223,9:00,12:00,9:00,12:00,33
2019/1 semester,4,5500223,9:00,12:00,9:00,12:00,31
2019/1 semester,5,5500308,9:00,11:00,9:00,11:00,20
2019/1 semester,5,5500308,11:00,12:00,11:00,12:00,20
2019/1 semester,5,5500308,9:00,11:00,9:00,11:00,28
2019/1 semester,5,5500308,11:00,12:00,11:00,12:00,28
2019/1 semester,5,5500308,9:00,11:00,9:00,11:00,30
2019/1 semester,5,5500308,11:00,12:00,11:00,12:00,30
2019/1 semester,5,5500308,9:00,11:00,9:00,11:00,31
2019/1 semester,5,5500308,11:00,12:00,11:00,12:00,31
2019/1 semester,6,5500308,9:00,11:00,9:00,11:00,36
2019/1 semester,6,5500308,11:00,12:00,11:00,12:00,36
2019/1 semester,6,5500308,9:00,11:00,9:00,11:00,39
2019/1 semester,6,5500308,11:00,12:00,11:00,12:00,39
2019/1 semester,6,5500308,9:00,11:00,9:00,11:00,30
2019/1 semester,6,5500308,11:00,12:00,11:00,12:00,30
2019/1 semester,2,5500495,9:00,12:00,9:00,12:00,45
2019/1 semester,6,5500495,13:00,16:00,13:00,16:00,34
2019/1 semester,4,5501112,9:00,12:00,9:00,12:00,25
2019/1 semester,5,5501112,9:00,12:00,9:00,12:00,23
2019/1 semester,4,5501112,9:00,12:00,9:00,12:00,24
2019/1 semester,4,5501112,9:00,12:00,9:00,12:00,27
2019/1 semester,5,5501112,13:00,16:00,13:00,16:00,19
2019/1 semester,5,5501112,13:00,16:00,13:00,16:00,22
2019/1 semester,5,5501112,13:00,16:00,13:00,16:00,25
2019/1 semester,6,5501112,13:00,16:00,13:00,16:00,24
2019/1 semester,6,5501112,13:00,16:00,13:00,16:00,20
2019/1 semester,6,5501112,9:00,12:00,9:00,12:00,26
2019/1 semester,5,5501214,13:00,16:00,13:00,16:00,15
2019/1 semester,5,5501214,13:00,16:00,13:00,16:00,19
2019/1 semester,2,5501214,9:00,12:00,9:00,12:00,30
2019/1 semester,2,5501214,9:00,12:00,9:00,12:00,31
2019/1 semester,2,5501214,9:00,12:00,9:00,12:00,30
2019/1 semester,6,5501214,9:00,12:00,9:00,12:00,24
2019/1 semester,3,5501225,9:00,12:00,9:00,12:00,20
2019/1 semester,3,5501225,9:00,12:00,9:00,12:00,17
2019/1 semester,2,5501315,9:00,12:00,9:00,12:00,31
2019/1 semester,2,5501417,9:00,12:00,9:00,12:00,25
