Date,Time,Timestamp,Day of week,Hour,Quarter,Month,Day of year,Day of month,Week of year,Temperature,Weather Condition,Humidity,Wind Speed,Pressure,is_lunch_break,is_class_time,1204,412,1203,421,422
2019-03-25,13:00,2019-03-25 13:00,1,13,1,3,84,25,13,29,Mostly Cloudy,0.74,14.00,29.87,NO,YES,0,0,0,0,0
2019-03-25,14:00,2019-03-25 14:00,1,14,1,3,84,25,13,30,Mostly Cloudy,0.70,10.00,29.84,NO,YES,0,1,0,0,0
2019-03-25,15:00,2019-03-25 15:00,1,15,1,3,84,25,13,31,Mostly Cloudy,0.66,9.00,29.81,NO,YES,0,1,0,0,0
2019-03-25,16:00,2019-03-25 16:00,1,16,1,3,84,25,13,31,Mostly Cloudy,0.66,9.00,29.81,NO,NO,0,0,0,0,0
2019-03-25,17:00,2019-03-25 17:00,1,17,1,3,84,25,13,30,Mostly Cloudy,0.70,12.00,29.81,NO,NO,0,0,0,0,0
2019-03-25,18:00,2019-03-25 18:00,1,18,1,3,84,25,13,29,Mostly Cloudy,0.74,12.00,29.84,NO,NO,0,0,0,0,0
2019-03-25,19:00,2019-03-25 19:00,1,19,1,3,84,25,13,28,Mostly Cloudy,0.79,10.00,29.84,NO,NO,0,0,0,0,0
2019-03-25,20:00,2019-03-25 20:00,1,20,1,3,84,25,13,28,Mostly Cloudy,0.79,9.00,29.87,NO,NO,0,0,0,0,0
2019-03-26,7:00,2019-03-26 07:00,2,7,1,3,85,26,13,26,Fair,0.94,6.00,29.87,NO,NO,0,0,1,0,0
2019-03-26,8:00,2019-03-26 08:00,2,8,1,3,85,26,13,28,Fair,0.84,7.00,29.90,NO,NO,0,0,1,0,0
2019-03-26,9:00,2019-03-26 09:00,2,9,1,3,85,26,13,30,Fair,0.74,3.00,29.93,NO,YES,1,0,0,0,0
2019-03-26,10:00,2019-03-26 10:00,2,10,1,3,85,26,13,32,Fair,0.66,3.00,29.93,NO,YES,1,1,0,0,0
2019-03-26,11:00,2019-03-26 11:00,2,11,1,3,85,26,13,33,Fair,0.55,6.00,29.90,NO,YES,0,0,0,1,0
2019-03-26,12:00,2019-03-26 12:00,2,12,1,3,85,26,13,33,Partly Cloudy,0.59,6.00,29.90,YES,NO,2,0,1,0,0
2019-03-26,13:00,2019-03-26 13:00,2,13,1,3,85,26,13,34,Partly Cloudy,0.52,8.00,29.84,NO,YES,0,1,0,0,0
2019-03-26,14:00,2019-03-26 14:00,2,14,1,3,85,26,13,36,Partly Cloudy,0.47,8.00,29.81,NO,YES,0,0,0,0,0
2019-03-26,15:00,2019-03-26 15:00,2,15,1,3,85,26,13,36,Fair,0.44,8.00,29.81,NO,YES,0,1,0,1,0
2019-03-26,16:00,2019-03-26 16:00,2,16,1,3,85,26,13,36,Fair,0.39,8.00,29.79,NO,NO,0,0,0,0,1
2019-03-26,17:00,2019-03-26 17:00,2,17,1,3,85,26,13,35,Fair,0.49,6.00,29.79,NO,NO,0,1,0,0,1
2019-03-26,18:00,2019-03-26 18:00,2,18,1,3,85,26,13,32,Fair,0.62,12.00,29.81,NO,NO,0,0,0,0,0
2019-03-26,19:00,2019-03-26 19:00,2,19,1,3,85,26,13,31,Fair,0.66,8.00,29.84,NO,NO,0,0,0,0,0
2019-03-26,20:00,2019-03-26 20:00,2,20,1,3,85,26,13,30,Fair,0.70,8.00,29.84,NO,NO,0,0,0,0,0
2019-03-27,7:00,2019-03-27 07:00,3,7,1,3,86,27,13,28,Fair,0.89,0.00,29.90,NO,NO,1,0,1,0,0
2019-03-27,8:00,2019-03-27 08:00,3,8,1,3,86,27,13,30,Fair,0.79,3.00,29.93,NO,NO,1,0,0,0,0
2019-03-27,9:00,2019-03-27 09:00,3,9,1,3,86,27,13,31,Fair,0.70,5.00,29.96,NO,YES,0,0,0,0,0
2019-03-27,10:00,2019-03-27 10:00,3,10,1,3,86,27,13,32,Fair,0.66,6.00,29.96,NO,YES,1,0,0,0,0
2019-03-27,11:00,2019-03-27 11:00,3,11,1,3,86,27,13,34,Fair,0.56,6.00,29.93,NO,YES,0,0,0,0,0
2019-03-27,12:00,2019-03-27 12:00,3,12,1,3,86,27,13,34,Partly Cloudy,0.56,6.00,29.90,YES,NO,0,0,0,0,0
2019-03-27,13:00,2019-03-27 13:00,3,13,1,3,86,27,13,34,Mostly Cloudy,0.56,9.00,29.87,NO,YES,0,0,0,1,0
2019-03-27,14:00,2019-03-27 14:00,3,14,1,3,86,27,13,34,Partly Cloudy,0.56,7.00,29.84,NO,YES,0,0,0,0,0
2019-03-27,15:00,2019-03-27 15:00,3,15,1,3,86,27,13,35,Partly Cloudy,0.53,10.00,29.79,NO,YES,0,0,0,0,0
2019-03-27,16:00,2019-03-27 16:00,3,16,1,3,86,27,13,34,Partly Cloudy,0.52,10.00,29.79,NO,NO,0,1,0,1,0
2019-03-27,17:00,2019-03-27 17:00,3,17,1,3,86,27,13,32,Partly Cloudy,0.62,13.00,29.79,NO,NO,0,0,0,0,0
2019-03-27,18:00,2019-03-27 18:00,3,18,1,3,86,27,13,31,Partly Cloudy,0.66,12.00,29.81,NO,NO,0,0,0,0,1
2019-03-27,19:00,2019-03-27 19:00,3,19,1,3,86,27,13,30,Partly Cloudy,0.70,12.00,29.81,NO,NO,0,0,0,0,0
2019-03-27,20:00,2019-03-27 20:00,3,20,1,3,86,27,13,29,Fair,0.79,15.00,29.84,NO,NO,0,0,0,0,0
2019-03-28,7:00,2019-03-28 07:00,4,7,1,3,87,28,13,28,Fair,0.89,5.00,29.87,NO,NO,0,0,0,0,0
2019-03-28,8:00,2019-03-28 08:00,4,8,1,3,87,28,13,28,Fair,0.89,7.00,29.90,NO,NO,1,0,0,0,0
2019-03-28,9:00,2019-03-28 09:00,4,9,1,3,87,28,13,30,Partly Cloudy,0.79,5.00,29.90,NO,YES,1,0,0,0,0
2019-03-28,10:00,2019-03-28 10:00,4,10,1,3,87,28,13,33,Partly Cloudy,0.59,6.00,29.90,NO,YES,0,0,0,0,0
2019-03-28,11:00,2019-03-28 11:00,4,11,1,3,87,28,13,34,Partly Cloudy,0.52,5.00,29.87,NO,YES,0,0,0,0,0
2019-03-28,12:00,2019-03-28 12:00,4,12,1,3,87,28,13,35,Fair,0.49,8.00,29.84,YES,NO,0,1,0,0,0
2019-03-28,13:00,2019-03-28 13:00,4,13,1,3,87,28,13,37,Fair,0.44,6.00,29.81,NO,YES,0,0,0,1,0
2019-03-28,14:00,2019-03-28 14:00,4,14,1,3,87,28,13,37,Partly Cloudy,0.42,10.00,29.79,NO,YES,0,1,0,0,0
2019-03-28,15:00,2019-03-28 15:00,4,15,1,3,87,28,13,35,Partly Cloudy,0.53,13.00,29.76,NO,YES,0,1,0,0,0
2019-03-28,16:00,2019-03-28 16:00,4,16,1,3,87,28,13,35,Partly Cloudy,0.49,9.00,29.73,NO,NO,0,2,0,0,3
2019-03-28,17:00,2019-03-28 17:00,4,17,1,3,87,28,13,35,Fair,0.49,9.00,29.73,NO,NO,0,0,0,1,0
2019-03-28,18:00,2019-03-28 18:00,4,18,1,3,87,28,13,33,Fair,0.59,10.00,29.76,NO,NO,0,0,0,0,0
2019-03-28,19:00,2019-03-28 19:00,4,19,1,3,87,28,13,31,Fair,0.66,12.00,29.76,NO,NO,0,0,0,0,0
2019-03-28,20:00,2019-03-28 20:00,4,20,1,3,87,28,13,31,Fair,0.70,12.00,29.79,NO,NO,0,0,0,0,0
2019-03-29,7:00,2019-03-29 07:00,5,7,1,3,88,29,13,29,Fair,0.84,6.00,29.81,NO,NO,0,0,0,0,0
2019-03-29,8:00,2019-03-29 08:00,5,8,1,3,88,29,13,31,Fair,0.75,8.00,29.81,NO,NO,1,0,0,0,0
2019-03-29,9:00,2019-03-29 09:00,5,9,1,3,88,29,13,33,Fair,0.63,9.00,29.84,NO,YES,1,0,0,0,0
2019-03-29,10:00,2019-03-29 10:00,5,10,1,3,88,29,13,33,Fair,0.63,8.00,29.84,NO,YES,0,0,0,0,0
2019-03-29,11:00,2019-03-29 11:00,5,11,1,3,88,29,13,34,Partly Cloudy,0.52,6.00,29.84,NO,YES,0,0,1,0,0
2019-03-29,12:00,2019-03-29 12:00,5,12,1,3,88,29,13,35,Partly Cloudy,0.53,8.00,29.81,YES,NO,0,0,0,0,0
2019-03-29,13:00,2019-03-29 13:00,5,13,1,3,88,29,13,35,Partly Cloudy,0.53,7.00,29.79,NO,YES,0,0,0,0,0
2019-03-29,14:00,2019-03-29 14:00,5,14,1,3,88,29,13,35,Partly Cloudy,0.53,8.00,29.76,NO,YES,0,0,0,0,0
2019-03-29,15:00,2019-03-29 15:00,5,15,1,3,88,29,13,35,Fair,0.53,13.00,29.73,NO,YES,0,0,0,1,1
2019-03-29,16:00,2019-03-29 16:00,5,16,1,3,88,29,13,35,Fair,0.53,10.00,29.70,NO,NO,0,1,0,0,0
2019-03-29,17:00,2019-03-29 17:00,5,17,1,3,88,29,13,35,Fair,0.53,9.00,29.70,NO,NO,0,0,0,1,1
2019-03-29,18:00,2019-03-29 18:00,5,18,1,3,88,29,13,33,Fair,0.59,10.00,29.70,NO,NO,0,0,0,0,1
2019-03-29,19:00,2019-03-29 19:00,5,19,1,3,88,29,13,31,Fair,0.70,13.00,29.73,NO,NO,0,0,0,0,0
2019-03-29,20:00,2019-03-29 20:00,5,20,1,3,88,29,13,30,Fair,0.74,10.00,29.76,NO,NO,0,0,0,0,0
2019-04-01,7:00,2019-04-01 07:00,1,7,2,4,91,1,14,26,Fair,0.83,8.00,29.87,NO,NO,1,0,1,0,0
2019-04-01,8:00,2019-04-01 08:00,1,8,2,4,91,1,14,27,Fair,0.79,8.00,29.90,NO,NO,1,0,0,0,0
2019-04-01,9:00,2019-04-01 09:00,1,9,2,4,91,1,14,30,Fair,0.70,8.00,29.90,NO,YES,1,0,0,0,0
2019-04-01,10:00,2019-04-01 10:00,1,10,2,4,91,1,14,32,Fair,0.66,8.00,29.90,NO,YES,0,0,0,0,0
2019-04-01,11:00,2019-04-01 11:00,1,11,2,4,91,1,14,34,Fair,0.56,7.00,29.90,NO,YES,1,2,0,0,0
2019-04-01,12:00,2019-04-01 12:00,1,12,2,4,91,1,14,34,Partly Cloudy,0.52,7.00,29.90,YES,NO,0,0,2,0,0
2019-04-01,13:00,2019-04-01 13:00,1,13,2,4,91,1,14,36,Partly Cloudy,0.47,9.00,29.84,NO,YES,0,0,0,0,0
2019-04-01,14:00,2019-04-01 14:00,1,14,2,4,91,1,14,36,Partly Cloudy,0.44,7.00,29.81,NO,YES,1,1,0,0,0
2019-04-01,15:00,2019-04-01 15:00,1,15,2,4,91,1,14,35,Partly Cloudy,0.47,9.00,29.79,NO,YES,0,0,0,0,0
2019-04-01,16:00,2019-04-01 16:00,1,16,2,4,91,1,14,36,Fair,0.41,9.00,29.76,NO,NO,0,0,0,1,2
2019-04-01,17:00,2019-04-01 17:00,1,17,2,4,91,1,14,35,Fair,0.44,12.00,29.79,NO,NO,0,0,0,0,0
2019-04-01,18:00,2019-04-01 18:00,1,18,2,4,91,1,14,33,Fair,0.49,10.00,29.79,NO,NO,0,0,0,0,0
2019-04-01,19:00,2019-04-01 19:00,1,19,2,4,91,1,14,31,Fair,0.58,9.00,29.81,NO,NO,0,0,0,0,0
2019-04-01,20:00,2019-04-01 20:00,1,20,2,4,91,1,14,31,Fair,0.62,8.00,29.84,NO,NO,0,0,0,0,0
2019-04-02,7:00,2019-04-02 07:00,2,7,2,4,92,2,14,26,Fair,0.83,7.00,29.87,NO,NO,1,0,0,0,0
2019-04-02,8:00,2019-04-02 08:00,2,8,2,4,92,2,14,27,Fair,0.79,7.00,29.90,NO,NO,1,0,0,0,0
2019-04-02,9:00,2019-04-02 09:00,2,9,2,4,92,2,14,29,Fair,0.74,7.00,29.93,NO,YES,0,0,0,0,1
2019-04-02,10:00,2019-04-02 10:00,2,10,2,4,92,2,14,31,Fair,0.70,5.00,29.90,NO,YES,0,0,0,0,0
2019-04-02,11:00,2019-04-02 11:00,2,11,2,4,92,2,14,33,Fair,0.63,6.00,29.90,NO,YES,0,0,0,0,0
2019-04-02,12:00,2019-04-02 12:00,2,12,2,4,92,2,14,34,Fair,0.56,6.00,29.87,YES,NO,0,0,0,0,0
2019-04-02,13:00,2019-04-02 13:00,2,13,2,4,92,2,14,36,Fair,0.50,8.00,29.81,NO,YES,0,0,0,0,0
2019-04-02,14:00,2019-04-02 14:00,2,14,2,4,92,2,14,34,Fair,0.52,8.00,29.81,NO,YES,0,0,0,0,0
2019-04-02,15:00,2019-04-02 15:00,2,15,2,4,92,2,14,36,Partly Cloudy,0.44,8.00,29.76,NO,YES,1,0,0,0,0
2019-04-02,16:00,2019-04-02 16:00,2,16,2,4,92,2,14,35,Partly Cloudy,0.47,8.00,29.73,NO,NO,0,0,0,0,0
2019-04-02,17:00,2019-04-02 17:00,2,17,2,4,92,2,14,35,Partly Cloudy,0.47,7.00,29.76,NO,NO,0,1,0,2,1
2019-04-02,18:00,2019-04-02 18:00,2,18,2,4,92,2,14,33,Fair,0.59,10.00,29.76,NO,NO,0,0,0,0,1
2019-04-02,19:00,2019-04-02 19:00,2,19,2,4,92,2,14,32,Fair,0.62,12.00,29.79,NO,NO,0,0,0,0,0
2019-04-02,20:00,2019-04-02 20:00,2,20,2,4,92,2,14,30,Fair,0.74,9.00,29.81,NO,NO,0,0,0,0,0
2019-04-03,7:00,2019-04-03 07:00,3,7,2,4,93,3,14,28,Fair,0.79,3.00,29.87,NO,NO,0,0,1,0,0
2019-04-03,8:00,2019-04-03 08:00,3,8,2,4,93,3,14,28,Fair,0.84,5.00,29.90,NO,NO,1,0,0,0,0
2019-04-03,9:00,2019-04-03 09:00,3,9,2,4,93,3,14,29,Fair,0.79,7.00,29.93,NO,YES,2,0,0,0,0
2019-04-03,10:00,2019-04-03 10:00,3,10,2,4,93,3,14,31,Fair,0.70,5.00,29.93,NO,YES,1,0,0,0,0
2019-04-03,11:00,2019-04-03 11:00,3,11,2,4,93,3,14,33,Fair,0.63,9.00,29.90,NO,YES,1,0,0,0,0
2019-04-03,12:00,2019-04-03 12:00,3,12,2,4,93,3,14,34,Fair,0.56,7.00,29.87,YES,NO,1,0,0,0,0
2019-04-03,13:00,2019-04-03 13:00,3,13,2,4,93,3,14,35,Partly Cloudy,0.56,12.00,29.84,NO,YES,0,1,0,1,1
2019-04-03,14:00,2019-04-03 14:00,3,14,2,4,93,3,14,35,Fair,0.53,10.00,29.81,NO,YES,0,0,0,0,0
2019-04-03,15:00,2019-04-03 15:00,3,15,2,4,93,3,14,35,Fair,0.53,9.00,29.76,NO,YES,0,0,1,0,0
2019-04-03,16:00,2019-04-03 16:00,3,16,2,4,93,3,14,36,Fair,0.47,9.00,29.76,NO,NO,0,1,0,0,0
2019-04-03,17:00,2019-04-03 17:00,3,17,2,4,93,3,14,33,Showers in the Vicinity,0.59,10.00,29.76,NO,NO,0,0,0,0,0
2019-04-03,18:00,2019-04-03 18:00,3,18,2,4,93,3,14,29,Showers in the Vicinity,0.70,12.00,29.81,NO,NO,0,0,0,0,0
2019-04-03,19:00,2019-04-03 19:00,3,19,2,4,93,3,14,28,Mostly Cloudy,0.74,16.00,29.84,NO,NO,0,0,0,0,0
2019-04-03,20:00,2019-04-03 20:00,3,20,2,4,93,3,14,28,Partly Cloudy,0.70,9.00,29.87,NO,NO,0,0,0,0,0
2019-04-04,7:00,2019-04-04 07:00,4,7,2,4,94,4,14,26,Fair,0.89,6.00,29.87,NO,NO,0,0,0,0,0
2019-04-04,8:00,2019-04-04 08:00,4,8,2,4,94,4,14,28,Mostly Cloudy,0.79,6.00,29.90,NO,NO,3,0,0,0,0
2019-04-04,9:00,2019-04-04 09:00,4,9,2,4,94,4,14,29,Mostly Cloudy,0.79,5.00,29.93,NO,YES,1,0,0,0,0
2019-04-04,10:00,2019-04-04 10:00,4,10,2,4,94,4,14,32,Partly Cloudy,0.66,5.00,29.93,NO,YES,0,0,0,0,1
2019-04-04,11:00,2019-04-04 11:00,4,11,2,4,94,4,14,34,Fair,0.52,8.00,29.93,NO,YES,0,0,0,0,0
2019-04-04,12:00,2019-04-04 12:00,4,12,2,4,94,4,14,35,Fair,0.44,7.00,29.90,YES,NO,0,0,0,0,0
2019-04-04,13:00,2019-04-04 13:00,4,13,2,4,94,4,14,36,Fair,0.41,7.00,29.84,NO,YES,0,0,0,0,0
2019-04-04,14:00,2019-04-04 14:00,4,14,2,4,94,4,14,36,Fair,0.39,7.00,29.81,NO,YES,0,0,0,0,0
2019-04-04,15:00,2019-04-04 15:00,4,15,2,4,94,4,14,36,Fair,0.37,10.00,29.79,NO,YES,0,0,0,2,1
2019-04-04,16:00,2019-04-04 16:00,4,16,2,4,94,4,14,36,Fair,0.32,9.00,29.76,NO,NO,1,1,0,2,0
2019-04-04,17:00,2019-04-04 17:00,4,17,2,4,94,4,14,35,Fair,0.30,12.00,29.76,NO,NO,0,0,0,0,0
2019-04-04,18:00,2019-04-04 18:00,4,18,2,4,94,4,14,33,Fair,0.28,9.00,29.79,NO,NO,1,0,0,0,0
2019-04-04,19:00,2019-04-04 19:00,4,19,2,4,94,4,14,32,Fair,0.43,9.00,29.79,NO,NO,0,0,0,0,0
2019-04-04,20:00,2019-04-04 20:00,4,20,2,4,94,4,14,30,Fair,0.66,8.00,29.81,NO,NO,0,0,0,0,0
2019-04-05,7:00,2019-04-05 07:00,5,7,2,4,95,5,14,28,Fair,0.84,6.00,29.87,NO,NO,0,0,0,0,0
2019-04-05,8:00,2019-04-05 08:00,5,8,2,4,95,5,14,29,Fair,0.79,6.00,29.87,NO,NO,2,0,0,0,0
2019-04-05,9:00,2019-04-05 09:00,5,9,2,4,95,5,14,31,Fair,0.70,7.00,29.90,NO,YES,1,0,0,0,0
2019-04-05,10:00,2019-04-05 10:00,5,10,2,4,95,5,14,33,Fair,0.59,8.00,29.90,NO,YES,0,0,0,0,0
2019-04-05,11:00,2019-04-05 11:00,5,11,2,4,95,5,14,35,Fair,0.49,7.00,29.90,NO,YES,0,0,0,0,0
2019-04-05,12:00,2019-04-05 12:00,5,12,2,4,95,5,14,34,Fair,0.56,7.00,29.87,YES,NO,0,0,0,0,0
2019-04-05,13:00,2019-04-05 13:00,5,13,2,4,95,5,14,36,Fair,0.50,10.00,29.84,NO,YES,0,0,0,3,0
2019-04-05,14:00,2019-04-05 14:00,5,14,2,4,95,5,14,36,Fair,0.47,10.00,29.81,NO,YES,0,0,0,0,0
2019-04-05,15:00,2019-04-05 15:00,5,15,2,4,95,5,14,36,Fair,0.47,10.00,29.76,NO,YES,0,0,0,1,0
2019-04-05,16:00,2019-04-05 16:00,5,16,2,4,95,5,14,36,Fair,0.44,8.00,29.76,NO,NO,0,1,0,0,0
2019-04-05,17:00,2019-04-05 17:00,5,17,2,4,95,5,14,35,Fair,0.44,9.00,29.73,NO,NO,0,0,1,0,1
2019-04-05,18:00,2019-04-05 18:00,5,18,2,4,95,5,14,33,Fair,0.55,13.00,29.76,NO,NO,0,0,0,0,0
2019-04-05,19:00,2019-04-05 19:00,5,19,2,4,95,5,14,31,Fair,0.55,13.00,29.81,NO,NO,0,0,0,0,0
2019-04-05,20:00,2019-04-05 20:00,5,20,2,4,95,5,14,31,Fair,0.62,9.00,29.84,NO,NO,0,0,0,0,0
2019-04-09,7:00,2019-04-09 07:00,2,7,2,4,99,9,15,28,Fair,0.89,5.00,29.81,NO,NO,0,0,1,0,0
2019-04-09,8:00,2019-04-09 08:00,2,8,2,4,99,9,15,30,Fair,0.84,5.00,29.84,NO,NO,1,0,1,0,0
2019-04-09,9:00,2019-04-09 09:00,2,9,2,4,99,9,15,33,Partly Cloudy,0.66,10.00,29.84,NO,YES,1,0,0,0,0
2019-04-09,10:00,2019-04-09 10:00,2,10,2,4,99,9,15,34,Partly Cloudy,0.63,10.00,29.84,NO,YES,0,0,0,0,0
2019-04-09,11:00,2019-04-09 11:00,2,11,2,4,99,9,15,35,Partly Cloudy,0.56,8.00,29.84,NO,YES,1,0,0,0,0
2019-04-09,12:00,2019-04-09 12:00,2,12,2,4,99,9,15,35,Partly Cloudy,0.56,8.00,29.81,YES,NO,1,0,0,0,0
2019-04-09,13:00,2019-04-09 13:00,2,13,2,4,99,9,15,36,Partly Cloudy,0.53,8.00,29.79,NO,YES,0,1,0,0,0
2019-04-09,14:00,2019-04-09 14:00,2,14,2,4,99,9,15,37,Partly Cloudy,0.47,10.00,29.76,NO,YES,0,0,0,0,0
2019-04-09,15:00,2019-04-09 15:00,2,15,2,4,99,9,15,36,Partly Cloudy,0.50,8.00,29.73,NO,YES,0,2,0,0,1
2019-04-09,16:00,2019-04-09 16:00,2,16,2,4,99,9,15,37,Partly Cloudy,0.47,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-09,17:00,2019-04-09 17:00,2,17,2,4,99,9,15,36,Fair,0.47,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-09,18:00,2019-04-09 18:00,2,18,2,4,99,9,15,34,Fair,0.52,7.00,29.73,NO,NO,0,1,0,0,0
2019-04-09,19:00,2019-04-09 19:00,2,19,2,4,99,9,15,32,Fair,0.66,9.00,29.73,NO,NO,0,0,0,0,0
2019-04-09,20:00,2019-04-09 20:00,2,20,2,4,99,9,15,31,Fair,0.70,13.00,29.79,NO,NO,0,0,0,0,0
2019-04-10,7:00,2019-04-10 07:00,3,7,2,4,100,10,15,30,Fair,0.79,6.00,29.84,NO,NO,1,0,1,0,0
2019-04-10,8:00,2019-04-10 08:00,3,8,2,4,100,10,15,31,Fair,0.75,10.00,29.84,NO,NO,1,0,0,0,0
2019-04-10,9:00,2019-04-10 09:00,3,9,2,4,100,10,15,33,Fair,0.66,10.00,29.87,NO,YES,1,0,0,0,0
2019-04-10,10:00,2019-04-10 10:00,3,10,2,4,100,10,15,34,Fair,0.63,10.00,29.87,NO,YES,0,0,0,1,0
2019-04-10,11:00,2019-04-10 11:00,3,11,2,4,100,10,15,35,Fair,0.59,7.00,29.84,NO,YES,0,1,0,0,0
2019-04-10,12:00,2019-04-10 12:00,3,12,2,4,100,10,15,35,Partly Cloudy,0.56,9.00,29.81,YES,NO,1,0,0,0,0
2019-04-10,13:00,2019-04-10 13:00,3,13,2,4,100,10,15,36,Partly Cloudy,0.53,9.00,29.79,NO,YES,0,1,0,1,0
2019-04-10,14:00,2019-04-10 14:00,3,14,2,4,100,10,15,37,Fair,0.47,9.00,29.76,NO,YES,0,0,0,0,2
2019-04-10,15:00,2019-04-10 15:00,3,15,2,4,100,10,15,37,Partly Cloudy,0.47,9.00,29.73,NO,YES,0,0,0,0,0
2019-04-10,16:00,2019-04-10 16:00,3,16,2,4,100,10,15,37,Fair,0.47,10.00,29.70,NO,NO,0,1,0,1,0
2019-04-10,17:00,2019-04-10 17:00,3,17,2,4,100,10,15,36,Fair,0.47,7.00,29.70,NO,NO,0,1,1,0,0
2019-04-10,18:00,2019-04-10 18:00,3,18,2,4,100,10,15,35,Fair,0.49,10.00,29.70,NO,NO,0,1,0,0,0
2019-04-10,19:00,2019-04-10 19:00,3,19,2,4,100,10,15,33,Fair,0.59,10.00,29.70,NO,NO,0,0,0,0,0
2019-04-10,20:00,2019-04-10 20:00,3,20,2,4,100,10,15,32,Fair,0.66,8.00,29.73,NO,NO,0,0,0,0,0
2019-04-11,7:00,2019-04-11 07:00,4,7,2,4,101,11,15,30,Fair,0.79,7.00,29.79,NO,NO,0,0,0,0,0
2019-04-11,8:00,2019-04-11 08:00,4,8,2,4,101,11,15,31,Partly Cloudy,0.75,10.00,29.81,NO,NO,1,0,0,0,0
2019-04-11,9:00,2019-04-11 09:00,4,9,2,4,101,11,15,32,Partly Cloudy,0.70,10.00,29.81,NO,YES,1,0,0,0,0
2019-04-11,10:00,2019-04-11 10:00,4,10,2,4,101,11,15,34,Partly Cloudy,0.63,13.00,29.81,NO,YES,2,0,0,0,0
2019-04-11,11:00,2019-04-11 11:00,4,11,2,4,101,11,15,35,Fair,0.59,10.00,29.79,NO,YES,0,0,0,0,0
2019-04-11,12:00,2019-04-11 12:00,4,12,2,4,101,11,15,35,Partly Cloudy,0.59,10.00,29.79,YES,NO,0,0,0,0,0
2019-04-11,13:00,2019-04-11 13:00,4,13,2,4,101,11,15,36,Fair,0.53,12.00,29.76,NO,YES,0,0,0,0,0
2019-04-11,14:00,2019-04-11 14:00,4,14,2,4,101,11,15,36,Fair,0.53,9.00,29.73,NO,YES,0,0,0,0,0
2019-04-11,15:00,2019-04-11 15:00,4,15,2,4,101,11,15,36,Fair,0.53,14.00,29.67,NO,YES,0,1,0,1,0
2019-04-11,16:00,2019-04-11 16:00,4,16,2,4,101,11,15,36,Fair,0.53,12.00,29.67,NO,NO,0,2,0,1,1
2019-04-11,17:00,2019-04-11 17:00,4,17,2,4,101,11,15,35,Fair,0.49,10.00,29.67,NO,NO,0,0,0,0,0
2019-04-11,18:00,2019-04-11 18:00,4,18,2,4,101,11,15,34,Fair,0.56,12.00,29.67,NO,NO,0,0,0,0,0
2019-04-11,19:00,2019-04-11 19:00,4,19,2,4,101,11,15,33,Fair,0.59,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-11,20:00,2019-04-11 20:00,4,20,2,4,101,11,15,31,Fair,0.70,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,7:00,2019-04-17 07:00,3,7,2,4,107,17,16,30,Fair,0.84,6.00,29.81,NO,NO,0,0,2,0,0
2019-04-17,8:00,2019-04-17 08:00,3,8,2,4,107,17,16,32,Partly Cloudy,0.75,9.00,29.81,NO,NO,0,0,0,0,0
2019-04-17,9:00,2019-04-17 09:00,3,9,2,4,107,17,16,33,Fair,0.66,9.00,29.84,NO,YES,2,0,0,0,0
2019-04-17,10:00,2019-04-17 10:00,3,10,2,4,107,17,16,35,Partly Cloudy,0.59,10.00,29.84,NO,YES,0,0,0,0,0
2019-04-17,11:00,2019-04-17 11:00,3,11,2,4,107,17,16,35,Fair,0.59,12.00,29.84,NO,YES,0,0,0,0,0
2019-04-17,12:00,2019-04-17 12:00,3,12,2,4,107,17,16,38,Fair,0.44,13.00,29.81,YES,NO,0,0,0,0,0
2019-04-17,13:00,2019-04-17 13:00,3,13,2,4,107,17,16,37,Fair,0.47,12.00,29.81,NO,YES,1,0,0,1,0
2019-04-17,14:00,2019-04-17 14:00,3,14,2,4,107,17,16,37,Fair,0.50,12.00,29.76,NO,YES,0,0,0,0,0
2019-04-17,15:00,2019-04-17 15:00,3,15,2,4,107,17,16,37,Fair,0.47,10.00,29.73,NO,YES,0,1,0,0,0
2019-04-17,16:00,2019-04-17 16:00,3,16,2,4,107,17,16,37,Fair,0.44,10.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,17:00,2019-04-17 17:00,3,17,2,4,107,17,16,37,Fair,0.39,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,18:00,2019-04-17 18:00,3,18,2,4,107,17,16,36,Fair,0.37,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,19:00,2019-04-17 19:00,3,19,2,4,107,17,16,35,Fair,0.41,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,20:00,2019-04-17 20:00,3,20,2,4,107,17,16,33,Fair,0.59,10.00,29.73,NO,NO,0,0,0,0,0
2019-04-18,7:00,2019-04-18 07:00,4,7,2,4,108,18,16,31,Fair,0.79,7.00,29.79,NO,NO,0,0,0,0,0
2019-04-18,8:00,2019-04-18 08:00,4,8,2,4,108,18,16,32,Fair,0.79,8.00,29.81,NO,NO,2,0,0,0,0
2019-04-18,9:00,2019-04-18 09:00,4,9,2,4,108,18,16,34,Fair,0.67,7.00,29.81,NO,YES,0,0,0,0,0
