date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,temperature_normalized,weather_condition,humidity_normalized,wind_speed_normalized,pressure_normalized,count_1204,count_0412,count_1211
2019-08-28,10:00,2019-08-28 10:00,4,10,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.14745982,-7.030490904,-0.485187427,0,0,0
2019-08-28,11:00,2019-08-28 11:00,4,11,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.514421449,Partly Cloudy,-10.14745982,-6.368010795,-0.495124628,2,0,0
2019-08-28,13:00,2019-08-28 13:00,4,13,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.14745982,-7.030490904,-0.50506183,0,0,0
2019-08-28,14:00,2019-08-28 14:00,4,14,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.514421449,Partly Cloudy,-10.16070942,-7.030490904,-0.514999031,2,0,0
2019-08-28,15:00,2019-08-28 15:00,4,15,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.514421449,Partly Cloudy,-10.16070942,-6.368010795,-0.524936233,1,0,0
2019-08-28,16:00,2019-08-28 16:00,4,16,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,0.882465954,Partly Cloudy,-10.17064662,-8.024211067,-0.534873435,0,1,0
2019-08-28,17:00,2019-08-28 17:00,4,17,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,0.882465954,Partly Cloudy,-10.17064662,-7.030490904,-0.534873435,0,0,0
2019-08-28,18:00,2019-08-28 18:00,4,18,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Partly Cloudy,-10.12427301,-5.043050577,-0.524936233,0,0,0
2019-08-28,19:00,2019-08-28 19:00,4,19,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.08121181,-6.368010795,-0.514999031,0,0,0
2019-08-28,20:00,2019-08-28 20:00,4,20,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.08121181,-7.361730958,-0.50506183,0,0,0
2019-08-29,7:00,2019-08-29 07:00,5,7,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.08121181,-8.355451122,-0.50506183,0,0,1
2019-08-29,8:00,2019-08-29 08:00,5,8,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.09777381,-7.361730958,-0.495124628,0,0,1
2019-08-29,9:00,2019-08-29 09:00,5,9,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Fair,-10.08121181,-7.030490904,-0.495124628,0,0,0
2019-08-29,10:00,2019-08-29 10:00,5,10,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Fair,-10.09777381,-6.03677074,-0.50506183,0,0,0
2019-08-29,11:00,2019-08-29 11:00,5,11,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.11102341,-6.368010795,-0.50506183,1,0,0
2019-08-29,12:00,2019-08-29 12:00,5,12,3,8,241,29,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Partly Cloudy,-10.13752262,-6.03677074,-0.50506183,0,0,0
2019-08-29,13:00,2019-08-29 13:00,5,13,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Partly Cloudy,-10.12427301,-6.03677074,-0.514999031,0,0,0
2019-08-29,14:00,2019-08-29 14:00,5,14,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.14745982,-6.368010795,-0.524936233,0,0,0
2019-08-29,15:00,2019-08-29 15:00,5,15,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.13752262,-7.030490904,-0.534873435,0,1,0
2019-08-29,16:00,2019-08-29 16:00,5,16,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,0.514421449,Fair,-10.14745982,-6.03677074,-0.544810636,0,1,0
2019-08-29,17:00,2019-08-29 17:00,5,17,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Mostly Cloudy,-10.13752262,-7.361730958,-0.544810636,0,0,0
2019-08-29,18:00,2019-08-29 18:00,5,18,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Mostly Cloudy,-10.14745982,-7.030490904,-0.544810636,1,1,0
2019-08-29,19:00,2019-08-29 19:00,5,19,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.11102341,-5.705530686,-0.534873435,0,1,0
2019-08-29,20:00,2019-08-29 20:00,5,20,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Fair,-10.11102341,-6.03677074,-0.534873435,0,0,0
2019-08-30,7:00,2019-08-30 07:00,6,7,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Fair,-10.0646498,-7.030490904,-0.544810636,0,0,1
2019-08-30,20:00,2019-08-30 20:00,6,20,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Fair,-10.09777381,-6.368010795,-0.544810636,0,0,1
2019-08-30,8:00,2019-08-30 08:00,6,8,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Mostly Cloudy,-10.0480878,-5.705530686,-0.534873435,6,0,0
2019-08-30,9:00,2019-08-30 09:00,6,9,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Mostly Cloudy,-10.0646498,-7.692971013,-0.534873435,1,0,0
2019-08-30,10:00,2019-08-30 10:00,6,10,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Light Rain,-10.0480878,-7.692971013,-0.534873435,1,0,0
2019-08-30,11:00,2019-08-30 11:00,6,11,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.0646498,-7.692971013,-0.534873435,1,0,0
2019-08-30,12:00,2019-08-30 12:00,6,12,3,8,242,30,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.0646498,-7.030490904,-0.544810636,0,0,0
2019-08-30,13:00,2019-08-30 13:00,6,13,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.0646498,-7.030490904,-0.554747838,0,0,0
2019-08-30,14:00,2019-08-30 14:00,6,14,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.0646498,-7.030490904,-0.554747838,0,0,0
2019-08-30,15:00,2019-08-30 15:00,6,15,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.0646498,-7.030490904,-0.56468504,1,1,0
2019-08-30,16:00,2019-08-30 16:00,6,16,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.0646498,-7.692971013,-0.56468504,0,0,0
2019-08-30,17:00,2019-08-30 17:00,6,17,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.0646498,-8.024211067,-0.56468504,0,0,0
2019-08-30,18:00,2019-08-30 18:00,6,18,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.0646498,-8.024211067,-0.554747838,0,0,0
2019-08-30,19:00,2019-08-30 19:00,6,19,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.0646498,-8.686691176,-0.544810636,0,0,0
2019-08-31,7:00,2019-08-31 07:00,7,7,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.325801076,Fair,-10.0646498,-8.686691176,-0.534873435,0,0,0
2019-08-31,8:00,2019-08-31 08:00,7,8,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.141778824,Mostly Cloudy,-10.0646498,-8.024211067,-0.524936233,0,0,0
2019-08-31,9:00,2019-08-31 09:00,7,9,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.09777381,-7.361730958,-0.514999031,0,0,0
2019-08-31,10:00,2019-08-31 10:00,7,10,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.09777381,-7.361730958,-0.514999031,0,0,0
2019-08-31,11:00,2019-08-31 11:00,7,11,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.037645308,Partly Cloudy,-10.12427301,-6.03677074,-0.514999031,0,0,0
2019-08-31,12:00,2019-08-31 12:00,7,12,3,8,243,31,35,YES,NO,WEEKEND,NORMAL,NORMAL,2019/1,-0.773734319,Light Rain,-10.09777381,-5.374290631,-0.514999031,0,0,0
2019-08-31,13:00,2019-08-31 13:00,7,13,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.773734319,Partly Cloudy,-10.09777381,-5.705530686,-0.524936233,0,0,0
2019-08-31,14:00,2019-08-31 14:00,7,14,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.11102341,-5.374290631,-0.524936233,0,0,0
2019-08-31,15:00,2019-08-31 15:00,7,15,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.12427301,-6.368010795,-0.534873435,0,0,0
2019-08-31,16:00,2019-08-31 16:00,7,16,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-0.773734319,Partly Cloudy,-10.08121181,-7.361730958,-0.534873435,0,0,0
2019-08-31,17:00,2019-08-31 17:00,7,17,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-0.773734319,Fair,-10.08121181,-7.692971013,-0.534873435,0,0,0
2019-08-31,18:00,2019-08-31 18:00,7,18,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-0.773734319,Fair,-10.08121181,-7.692971013,-0.534873435,0,0,0
2019-08-31,19:00,2019-08-31 19:00,7,19,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.141778824,Fair,-10.0646498,-7.030490904,-0.524936233,0,0,0
2019-08-31,20:00,2019-08-31 20:00,7,20,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.141778824,Fair,-10.0646498,-7.361730958,-0.524936233,0,0,0
2019-09-01,7:00,2019-09-01 07:00,1,7,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.693845581,Partly Cloudy,-10.0315258,-8.355451122,-0.485187427,0,0,0
2019-09-01,8:00,2019-09-01 08:00,1,8,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.141778824,Fair,-10.0646498,-6.368010795,-0.485187427,0,0,0
2019-09-01,9:00,2019-09-01 09:00,1,9,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.773734319,Fair,-10.08121181,-6.03677074,-0.475250225,0,0,0
2019-09-01,10:00,2019-09-01 10:00,1,10,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.405689813,Fair,-10.09777381,-7.361730958,-0.475250225,0,0,0
2019-09-01,11:00,2019-09-01 11:00,1,11,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,-0.037645308,Fair,-10.11102341,-8.024211067,-0.475250225,0,0,0
2019-09-01,12:00,2019-09-01 12:00,1,12,3,9,244,1,35,YES,NO,WEEKEND,NORMAL,NORMAL,2019/1,-0.037645308,Light Rain,-10.11102341,-6.03677074,-0.485187427,0,0,0
2019-09-01,13:00,2019-09-01 13:00,1,13,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.13752262,-7.692971013,-0.495124628,0,0,0
2019-09-01,14:00,2019-09-01 14:00,1,14,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.12427301,-7.361730958,-0.50506183,0,0,0
2019-09-01,15:00,2019-09-01 15:00,1,15,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,0.514421449,Partly Cloudy,-10.13421021,-7.361730958,-0.514999031,0,0,0
2019-09-01,16:00,2019-09-01 16:00,1,16,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.693845581,Light Rain with Thunder,-10.0315258,-5.705530686,-0.514999031,0,0,0
2019-09-01,17:00,2019-09-01 17:00,1,17,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.0480878,-7.030490904,-0.514999031,0,0,0
2019-09-01,18:00,2019-09-01 18:00,1,18,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.0315258,-8.024211067,-0.50506183,0,0,0
2019-09-01,19:00,2019-09-01 19:00,1,19,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.0315258,-8.686691176,-0.50506183,0,0,0
2019-09-01,20:00,2019-09-01 20:00,1,20,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.0480878,-8.355451122,-0.495124628,0,0,0
2019-09-02,7:00,2019-09-02 07:00,2,7,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.0646498,-8.355451122,-0.485187427,0,0,1
2019-09-02,8:00,2019-09-02 08:00,2,8,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.08121181,-8.355451122,-0.475250225,2,0,0
2019-09-02,9:00,2019-09-02 09:00,2,9,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.08121181,-7.692971013,-0.475250225,0,0,0
2019-09-02,10:00,2019-09-02 10:00,2,10,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.11102341,-7.030490904,-0.475250225,1,0,0
2019-09-02,11:00,2019-09-02 11:00,2,11,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.12427301,-6.03677074,-0.485187427,1,0,0
2019-09-02,12:00,2019-09-02 12:00,2,12,3,9,245,2,36,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.12427301,-5.374290631,-0.485187427,1,0,0
2019-09-02,13:00,2019-09-02 13:00,2,13,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Mostly Cloudy,-10.13752262,-4.380570468,-0.495124628,0,0,0
2019-09-02,14:00,2019-09-02 14:00,2,14,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Mostly Cloudy / Windy,-10.15077222,-3.386850304,-0.50506183,0,0,0
2019-09-02,15:00,2019-09-02 15:00,2,15,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.16070942,-5.043050577,-0.50506183,0,1,0
2019-09-02,16:00,2019-09-02 16:00,2,16,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Fair,-10.13752262,-3.718090359,-0.514999031,0,0,0
2019-09-02,17:00,2019-09-02 17:00,2,17,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Fair,-10.12427301,-5.043050577,-0.514999031,0,0,0
2019-09-02,18:00,2019-09-02 18:00,2,18,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.12427301,-6.368010795,-0.50506183,0,0,0
2019-09-02,19:00,2019-09-02 19:00,2,19,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Partly Cloudy,-10.11102341,-7.030490904,-0.50506183,0,0,0
2019-09-02,20:00,2019-09-02 20:00,2,20,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Partly Cloudy,-10.09777381,-7.030490904,-0.495124628,0,0,0
2019-09-03,7:00,2019-09-03 07:00,3,7,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Light Rain,-10.0315258,-9.68041134,-0.495124628,0,0,1
2019-09-03,8:00,2019-09-03 08:00,3,8,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Partly Cloudy,-10.0315258,-8.355451122,-0.485187427,1,0,0
2019-09-03,9:00,2019-09-03 09:00,3,9,3,9,246,3,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.0480878,-7.361730958,-0.485187427,0,0,0
2019-09-03,10:00,2019-09-03 10:00,3,10,3,9,246,3,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Mostly Cloudy,-10.0646498,-7.361730958,-0.485187427,1,0,0
2019-09-03,11:00,2019-09-03 11:00,3,11,3,9,246,3,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Fair,-10.09777381,-6.03677074,-0.495124628,0,0,0
2019-09-03,12:00,2019-09-03 12:00,3,12,3,9,246,3,36,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Partly Cloudy,-10.11102341,-5.705530686,-0.495124628,0,1,0
2019-09-03,13:00,2019-09-03 13:00,3,13,3,9,246,3,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Light Rain,-10.11102341,-5.374290631,-0.50506183,0,0,0
2019-09-03,14:00,2019-09-03 14:00,3,14,3,9,246,3,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Light Rain,-10.09777381,-6.368010795,-0.514999031,0,0,0
2019-09-03,15:00,2019-09-03 15:00,3,15,3,9,246,3,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Mostly Cloudy,-10.11102341,-7.030490904,-0.514999031,0,0,0
2019-09-03,16:00,2019-09-03 16:00,3,16,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.037645308,Mostly Cloudy,-10.12427301,-6.03677074,-0.514999031,0,0,0
2019-09-03,17:00,2019-09-03 17:00,3,17,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.13752262,-5.374290631,-0.514999031,0,0,0
2019-09-03,18:00,2019-09-03 18:00,3,18,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Mostly Cloudy,-10.11102341,-7.030490904,-0.514999031,0,0,0
2019-09-03,19:00,2019-09-03 19:00,3,19,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Light Rain,-10.08121181,-7.692971013,-0.50506183,0,0,0
2019-09-03,20:00,2019-09-03 20:00,3,20,3,9,246,3,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Mostly Cloudy,-10.08121181,-7.030490904,-0.495124628,0,0,0
2019-09-04,7:00,2019-09-04 07:00,4,7,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Mostly Cloudy,-10.0480878,-8.024211067,-0.495124628,1,0,1
2019-09-04,8:00,2019-09-04 08:00,4,8,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Mostly Cloudy,-10.0646498,-7.692971013,-0.485187427,3,0,0
2019-09-04,9:00,2019-09-04 09:00,4,9,3,9,247,4,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Mostly Cloudy,-10.08121181,-7.361730958,-0.485187427,3,0,0
2019-09-04,10:00,2019-09-04 10:00,4,10,3,9,247,4,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Mostly Cloudy,-10.08121181,-7.361730958,-0.485187427,1,0,0
2019-09-04,11:00,2019-09-04 11:00,4,11,3,9,247,4,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Mostly Cloudy,-10.09777381,-7.030490904,-0.485187427,1,0,0
2019-09-04,12:00,2019-09-04 12:00,4,12,3,9,247,4,36,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.11102341,-6.03677074,-0.495124628,0,0,0
2019-09-04,13:00,2019-09-04 13:00,4,13,3,9,247,4,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.12427301,-6.03677074,-0.50506183,0,0,0
2019-09-04,14:00,2019-09-04 14:00,4,14,3,9,247,4,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.11102341,-6.368010795,-0.50506183,0,0,0
2019-09-04,15:00,2019-09-04 15:00,4,15,3,9,247,4,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.09777381,-7.030490904,-0.514999031,0,0,0
2019-09-04,16:00,2019-09-04 16:00,4,16,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Mostly Cloudy,-10.09777381,-7.030490904,-0.514999031,1,1,0
2019-09-04,17:00,2019-09-04 17:00,4,17,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Mostly Cloudy,-10.08121181,-7.361730958,-0.514999031,0,0,0
2019-09-04,18:00,2019-09-04 18:00,4,18,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Mostly Cloudy,-10.08121181,-7.361730958,-0.514999031,0,0,0
2019-09-04,19:00,2019-09-04 19:00,4,19,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.0646498,-8.355451122,-0.50506183,0,0,0
2019-09-04,20:00,2019-09-04 20:00,4,20,3,9,247,4,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.0646498,-8.024211067,-0.495124628,0,0,0
2019-09-05,15:00,2019-09-05 15:00,5,15,3,9,248,5,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Light Rain,-10.08121181,-8.024211067,-0.485187427,0,1,1
2019-09-05,18:00,2019-09-05 18:00,5,18,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.09777381,-7.361730958,-0.485187427,0,0,1
2019-09-05,7:00,2019-09-05 07:00,5,7,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Partly Cloudy,-10.11102341,-7.692971013,-0.475250225,0,0,0
2019-09-05,8:00,2019-09-05 08:00,5,8,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-0.773734319,Partly Cloudy,-10.09777381,-7.692971013,-0.475250225,2,0,0
2019-09-05,9:00,2019-09-05 09:00,5,9,3,9,248,5,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.12427301,-7.692971013,-0.475250225,0,0,0
2019-09-05,10:00,2019-09-05 10:00,5,10,3,9,248,5,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.13752262,-6.368010795,-0.485187427,2,0,0
2019-09-05,11:00,2019-09-05 11:00,5,11,3,9,248,5,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Partly Cloudy,-10.14745982,-5.705530686,-0.495124628,1,0,0
2019-09-05,12:00,2019-09-05 12:00,5,12,3,9,248,5,36,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,0.514421449,Partly Cloudy,-10.16070942,-5.043050577,-0.50506183,0,0,0
2019-09-05,13:00,2019-09-05 13:00,5,13,3,9,248,5,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,0.330399197,Light Rain,-10.13752262,-6.368010795,-0.514999031,2,1,0
2019-09-05,14:00,2019-09-05 14:00,5,14,3,9,248,5,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Light Rain,-10.0480878,-6.368010795,-0.50506183,0,0,0
2019-09-05,16:00,2019-09-05 16:00,5,16,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Light Rain,-10.0480878,-7.692971013,-0.50506183,0,2,0
2019-09-05,17:00,2019-09-05 17:00,5,17,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Light Rain,-10.0480878,-6.368010795,-0.495124628,0,0,0
2019-09-05,19:00,2019-09-05 19:00,5,19,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Light Rain,-10.0315258,-8.024211067,-0.485187427,1,0,0
2019-09-05,20:00,2019-09-05 20:00,5,20,3,9,248,5,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Light Rain,-10.0480878,-8.355451122,-0.485187427,0,0,0
2019-09-06,7:00,2019-09-06 07:00,6,7,3,9,249,6,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.693845581,Partly Cloudy,-10.0315258,-9.68041134,-0.485187427,0,0,1
2019-09-06,8:00,2019-09-06 08:00,6,8,3,9,249,6,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Light Rain,-10.0646498,-8.024211067,-0.475250225,6,0,0
2019-09-06,9:00,2019-09-06 09:00,6,9,3,9,249,6,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.325801076,Partly Cloudy,-10.0480878,-8.024211067,-0.468625424,1,0,0
2019-09-06,10:00,2019-09-06 10:00,6,10,3,9,249,6,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-1.141778824,Partly Cloudy,-10.08121181,-8.024211067,-0.475250225,2,0,0
2019-09-06,11:00,2019-09-06 11:00,6,11,3,9,249,6,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,-0.405689813,Partly Cloudy,-10.11102341,-7.030490904,-0.475250225,0,1,0
